PAO1_ID,Name,Product.Name,PA14_ID
PA1628,,probable 3-hydroxyacyl-CoA dehydrogenase,PA14_43460
PA1629,,probable enoyl-CoA hydratase/isomerase,PA14_43440
PA1630,,probable transcriptional regulator,PA14_43430
PA1631,,probable acyl-CoA dehydrogenase,PA14_43420
PA1632,kdpF,KdpF protein,PA14_43405
PA1633,kdpA,"potassium-transporting ATPase, A chain",PA14_43400
PA1634,kdpB,"potassium-transporting ATPase, B chain",PA14_43380
PA1635,kdpC,"potassium-transporting ATPase, C chain",PA14_43370
PA1636,kdpD,two-component sensor KdpD,PA14_43350
PA1637,kdpE,two-component response regulator KdpE,PA14_43340
PA1638,,conserved hypothetical protein,PA14_43320
PA1639,,hypothetical protein,PA14_43310
PA1640,,conserved hypothetical protein,PA14_43300
PA1641,,hypothetical protein,PA14_43290
PA1642,selD,selenophosphate synthetase,PA14_43280
PA1643,,conserved hypothetical protein,PA14_43270
PA1644,,conserved hypothetical protein,PA14_43240
PA1645,,hypothetical protein,PA14_43230
PA1646,,probable chemotaxis transducer,PA14_43220
PA1647,,probable sulfate transporter,PA14_43200
PA1648,,probable oxidoreductase,PA14_43190
PA1649,,probable short-chain dehydrogenase,PA14_43180
PA1650,,probable transporter,PA14_43170
PA1651,,probable transporter,PA14_43160
PA1652,,hypothetical protein,PA14_43150
PA1653,,probable transcriptional regulator,PA14_43140
PA1654,,probable aminotransferase,PA14_43130
PA1655,,probable glutathione S-transferase,PA14_43110
PA1656,hsiA2,HsiA2,PA14_43050
PA1657,hsiB2,HsiB2,PA14_43040
PA1658,hsiC2,HsiC2,PA14_43030
PA1659,hsiF2,HsiF2,PA14_43020
PA1660,hsiG2,HsiG2,PA14_43000
PA1661,hsiH2,HsiH2,PA14_42990
PA1662,clpV2,clpV2,PA14_42980
PA1663,sfa2,Sfa2,PA14_42970
PA1664,orfX,OrfX,PA14_42960
PA1665,fha2,Fha2,PA14_42950
PA1666,lip2,Lip2,PA14_42940
PA1667,hsiJ2,HsiJ2,PA14_42920
PA1668,dotU2,DotU2,PA14_42910
PA1669,icmF2,IcmF2,PA14_42900
PA1670,stp1,Stp1,PA14_42890
PA1671,stk1,Stk1,PA14_42880
PA1672,,hypothetical protein,PA14_42870
PA1673,,hypothetical protein,PA14_42860
PA1674,folE2,GTP cyclohydrolase I precursor,PA14_42850
PA1675,,conserved hypothetical protein,PA14_42840
PA1676,,hypothetical protein,PA14_42830
PA1677,,conserved hypothetical protein,PA14_42820
PA1678,,probable DNA methylase,PA14_42790
PA1679,,hypothetical protein,PA14_42780
PA1680,,hypothetical protein,PA14_42770
PA1681,aroC,chorismate synthase,PA14_42760
PA1682,,probable MFS metabolite transporter,PA14_42750
PA1683,,probable sugar aldolase,PA14_42740
PA1684,,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase MtnD",PA14_42730
PA1685,masA,enolase-phosphatase E-1,PA14_42720
PA1686,alkA,DNA-3-methyladenine glycosidase II,PA14_42700
PA1687,speE,spermidine synthase,PA14_42690
PA1688,,hypothetical protein,PA14_42680
PA1689,,conserved hypothetical protein,PA14_42670
PA1690,pscU,translocation protein in type III secretion,PA14_42660
PA1691,pscT,translocation protein in type III secretion,PA14_42640
PA1692,,probable translocation protein in type III secretion,PA14_42630
PA1693,pscR,translocation protein in type III secretion,PA14_42620
PA1694,pscQ,translocation protein in type III secretion,PA14_42610
PA1695,pscP,translocation protein in type III secretion,PA14_42600
PA1696,pscO,translocation protein in type III secretion,PA14_42580
PA1697,,ATP synthase in type III secretion system,PA14_42570
PA1698,popN,Type III secretion outer membrane protein PopN precursor,PA14_42550
PA1699,pcr1,Pcr1,PA14_42540
PA1700,pcr2,Pcr2,PA14_42530
PA1701,pcr3,Pcr3,PA14_42520
PA1702,pcr4,Pcr4,PA14_42510
PA1703,pcrD,type III secretory apparatus protein PcrD,PA14_42500
PA1704,pcrR,transcriptional regulator protein PcrR,PA14_42490
PA1705,pcrG,regulator in type III secretion,PA14_42480
PA1706,pcrV,type III secretion protein PcrV,PA14_42470
PA1707,pcrH,regulatory protein PcrH,PA14_42460
PA1708,popB,translocator protein PopB,PA14_42450
PA1709,popD,Translocator outer membrane protein PopD precursor,PA14_42440
PA1710,exsC,"ExsC, exoenzyme S synthesis protein C precursor.",PA14_42430
PA1711,exsE,ExsE,PA14_42410
PA1712,exsB,exoenzyme S synthesis protein B,PA14_42400
PA1713,exsA,transcriptional regulator ExsA,PA14_42390
PA1714,exsD,ExsD,PA14_42380
PA1715,pscB,type III export apparatus protein,PA14_42360
PA1716,pscC,Type III secretion outer membrane protein PscC precursor,PA14_42350
PA1717,pscD,type III export protein PscD,PA14_42340
PA1718,pscE,type III export protein PscE,PA14_42320
PA1719,pscF,type III export protein PscF,PA14_42310
PA1720,pscG,type III export protein PscG,PA14_42300
PA1721,pscH,type III export protein PscH,PA14_42290
PA1722,pscI,type III export protein PscI,PA14_42280
PA1723,pscJ,type III export protein PscJ,PA14_42270
PA1724,pscK,type III export protein PscK,PA14_42260
PA1725,pscL,type III export protein PscL,PA14_42250
PA1726,bglX,periplasmic beta-glucosidase,PA14_42230
PA1727,mucR,MucR,PA14_42220
PA1728,,hypothetical protein,PA14_42200
PA1729,,conserved hypothetical protein,PA14_42180
PA1730,,conserved hypothetical protein,PA14_42160
PA1731,,conserved hypothetical protein,PA14_42150
PA1732,,conserved hypothetical protein,PA14_42140
PA1733,,conserved hypothetical protein,PA14_42130
PA1734,,hypothetical protein,PA14_42120
PA1735,,hypothetical protein,PA14_42100
PA1736,,probable acyl-CoA thiolase,PA14_42090
PA1737,,probable 3-hydroxyacyl-CoA dehydrogenase,PA14_42080
PA1738,,probable transcriptional regulator,PA14_42060
PA1739,,probable oxidoreductase,PA14_42050
PA1740,,hypothetical protein,PA14_42030
PA1741,,hypothetical protein,PA14_42020
PA1742,pauD2,Glutamine amidotransferase class I,PA14_42010
PA1743,,hypothetical protein,PA14_42000
PA1744,,hypothetical protein,PA14_41990
PA1745,,hypothetical protein,PA14_41980
PA1746,,hypothetical protein,PA14_41970
PA1747,,hypothetical protein,PA14_41960
PA1748,,probable enoyl-CoA hydratase/isomerase,PA14_41950
PA1749,,hypothetical protein,PA14_41930
PA1750,,phospho-2-dehydro-3-deoxyheptonate aldolase,PA14_41920
PA1751,,hypothetical protein,PA14_41910
PA1752,,hypothetical protein,PA14_41900
PA1753,,conserved hypothetical protein,PA14_41880
PA1754,cysB,transcriptional regulator CysB,PA14_41870
PA1755,,hypothetical protein,PA14_41860
PA1756,cysH,3'-phosphoadenosine-5'-phosphosulfate reductase,PA14_41840
PA1757,thrH,homoserine kinase,PA14_41830
PA1758,pabB,para-aminobenzoate synthase component I,PA14_41820
PA1759,,probable transcriptional regulator,PA14_41810
PA1760,,probable transcriptional regulator,PA14_41800
PA1761,,hypothetical protein,PA14_41790
PA1762,,hypothetical protein,PA14_41780
PA1763,,hypothetical protein,PA14_41760
PA1764,,hypothetical protein,PA14_41750
PA1765,,hypothetical protein,PA14_41740
PA1766,,hypothetical protein,PA14_41730
PA1767,,hypothetical protein,PA14_41710
PA1768,,hypothetical protein,PA14_41690
PA1769,,conserved hypothetical protein,PA14_41680
PA1770,ppsA,phosphoenolpyruvate synthase,PA14_41670
PA1771,estX,EstX,PA14_41650
PA1772,,probable methyltransferase,PA14_41640
PA1773,cmaX,CmaX protein,PA14_41630
PA1774,crfX,CrfX protein,PA14_41610
PA1775,cmpX,"conserved cytoplasmic membrane protein, CmpX protein",PA14_41590
PA1776,sigX,ECF sigma factor SigX,PA14_41575
PA1777,oprF,Major porin and structural outer membrane porin OprF precursor,PA14_41570
PA1778,cobA,uroporphyrin-III C-methyltransferase,PA14_41563
PA1779,,assimilatory nitrate reductase,PA14_41560
PA1780,nirD,assimilatory nitrite reductase small subunit,PA14_41540
PA1781,nirB,assimilatory nitrite reductase large subunit,PA14_41530
PA1782,,probable serine/threonine-protein kinase,PA14_41520
PA1783,nasA,nitrate transporter,PA14_41510
PA1784,,hypothetical protein,PA14_41500
PA1785,nasT,NasT,PA14_41490
PA1786,nasS,NasS,PA14_41480
PA1787,acnB,aconitate hydratase 2,PA14_41470
PA1788,,hypothetical protein,PA14_41450
PA1789,,hypothetical protein,PA14_41440
PA1790,,hypothetical protein,PA14_41430
PA1791,,hypothetical protein,PA14_41420
PA1792,,conserved hypothetical protein,PA14_41400
PA1793,ppiB,peptidyl-prolyl cis-trans isomerase B,PA14_41390
PA1794,glnS,glutaminyl-tRNA synthetase,PA14_41380
PA1795,cysS,cysteinyl-tRNA synthetase,PA14_41360
PA1796,folD,"5,10-methylene-tetrahydrofolate dehydrogenase / cyclohydrolase",PA14_41350
PA1797,,hypothetical protein,PA14_41280
PA1798,parS,"two-component sensor, ParS",PA14_41270
PA1799,parR,"two-component response regulator, ParR",PA14_41260
PA1800,tig,trigger factor,PA14_41250
PA1801,clpP,ClpP,PA14_41240
PA1802,clpX,ClpX,PA14_41230
PA1803,lon,Lon protease,PA14_41220
PA1804,hupB,DNA-binding protein HU,PA14_41210
PA1805,ppiD,peptidyl-prolyl cis-trans isomerase D,PA14_41190
PA1806,fabI,NADH-dependent enoyl-ACP reductase,PA14_41170
PA1807,nppD,NppD,PA14_41160
PA1808,nppC,NppC,PA14_41150
PA1809,nppB,NppB,PA14_41140
PA1810,nppA2,NppA2,PA14_41130
PA1811,nppA1,NppA1,PA14_41110
PA1812,mltD,membrane-bound lytic murein transglycosylase D precursor,PA14_41090
PA1813,,probable hydroxyacylglutathione hydrolase,PA14_41080
PA1814,kerV,KerV,PA14_41070
PA1815,rnhA,ribonuclease H,PA14_41060
PA1816,dnaQ,"DNA polymerase III, epsilon chain",PA14_41050
PA1817,,hypothetical protein,PA14_41030
PA1818,cadA,lysine decarboxylase,PA14_41020
PA1819,,probable amino acid permease,PA14_41010
PA1820,nhaB,sodium/proton antiporter NhaB,PA14_41000
PA1821,,probable enoyl-CoA hydratase/isomerase,PA14_40980
PA1822,fimL,hypothetical protein,PA14_40960
PA1823,nudC,NudC,PA14_40950
PA1824,,conserved hypothetical protein,PA14_40940
PA1825,,hypothetical protein,PA14_40930
PA1826,,probable transcriptional regulator,PA14_40910
PA1827,,probable short-chain dehydrogenase,PA14_40900
PA1828,,probable short-chain dehydrogenase,PA14_40890
PA1829,,hypothetical protein,PA14_40880
PA1830,,hypothetical protein,PA14_40860
PA1831,,hypothetical protein,PA14_40850
PA1832,,probable protease,PA14_40840
PA1833,,probable oxidoreductase,PA14_40830
PA1834,,hypothetical protein,
PA1835,,hypothetical protein,PA14_40800
PA1836,,probable transcriptional regulator,PA14_40790
PA1837,,hypothetical protein,PA14_40780
PA1838,cysI,sulfite reductase,PA14_40770
PA1839,,hypothetical protein,PA14_40730
PA1840,,hypothetical protein,PA14_40710
PA1841,,hypothetical protein,PA14_40700
PA1842,,hypothetical protein,PA14_40690
PA1843,metH,methionine synthase,PA14_40670
PA1844,tse1,Tse1,PA14_40660
PA1845,tsi1,Tsi1,PA14_40650
PA1846,cti,cis/trans isomerase,PA14_40640
PA1847,nfuA,NfuA,PA14_40630
PA1848,,probable major facilitator superfamily (MFS) transporter,PA14_40620
PA1849,,conserved hypothetical protein,PA14_40610
PA1850,,probable transcriptional regulator,PA14_40600
PA1851,,hypothetical protein,PA14_40570
PA1852,,hypothetical protein,PA14_40560
PA1853,,probable transcriptional regulator,PA14_40550
PA1854,,conserved hypothetical protein,PA14_40540
PA1855,,hypothetical protein,PA14_40520
PA1856,,probable cytochrome oxidase subunit,PA14_40510
PA1857,,conserved hypothetical protein,PA14_40490
PA1858,str,streptomycin 3''-phosphotransferase,PA14_40450
PA1859,,probable transcriptional regulator,PA14_40440
PA1860,,hypothetical protein,PA14_40430
PA1861,modC,molybdenum transport protein ModC,PA14_40420
PA1862,modB,molybdenum transport protein ModB,PA14_40410
PA1863,modA,molybdate-binding periplasmic protein precursor ModA,PA14_40390
PA1864,,probable transcriptional regulator,PA14_40380
PA1865,,hypothetical protein,PA14_40370
PA1866,,hypothetical protein,PA14_40350
PA1867,xphA,XphA,PA14_40330
PA1868,xqhA,secretion protein XqhA,PA14_40320
PA1869,,probable acyl carrier protein,PA14_40310
PA1870,,hypothetical protein,PA14_40300
PA1871,lasA,LasA protease precursor,PA14_40290
PA1872,,hypothetical protein,PA14_40280
PA1873,,hypothetical protein,PA14_40270
PA1874,,hypothetical protein,PA14_40260
PA1875,,probable outer membrane protein precursor,PA14_40250
PA1876,,probable ATP-binding/permease fusion ABC transporter,PA14_40240
PA1877,,probable secretion protein,PA14_40230
PA1878,,hypothetical protein,PA14_40220
PA1879,,hypothetical protein,PA14_40210
PA1880,,probable oxidoreductase,PA14_40200
PA1881,,probable oxidoreductase,PA14_40180
PA1882,,probable transporter,PA14_40170
PA1883,,probable NADH-ubiquinone/plastoquinone oxidoreductase,PA14_40160
PA1884,,probable transcriptional regulator,PA14_40150
PA1885,,conserved hypothetical protein,PA14_40130
PA1886,polB,DNA polymerase II,PA14_40120
PA1887,,hypothetical protein,PA14_40110
PA1888,,hypothetical protein,PA14_40100
PA1889,,hypothetical protein,PA14_40080
PA1890,,probable glutathione S-transferase,PA14_40070
PA1891,,hypothetical protein,PA14_40060
PA1892,,hypothetical protein,PA14_40050
PA1893,,hypothetical protein,PA14_40040
PA1894,,hypothetical protein,PA14_40030
PA1895,,hypothetical protein,PA14_40020
PA1896,,hypothetical protein,PA14_40010
PA1897,,hypothetical protein,PA14_39990
PA1898,qscR,quorum-sensing control repressor,PA14_39980
PA1901,phzC2,phenazine biosynthesis protein PhzC,PA14_39945
PA1902,phzD2,phenazine biosynthesis protein PhzD,PA14_09450
PA1903,phzE2,phenazine biosynthesis protein PhzE,PA14_09440
PA1904,phzF2,probable phenazine biosynthesis protein,"PA14_09420, PA14_39890"
PA1905,phzG2,probable pyridoxamine 5'-phosphate oxidase,PA14_09410
PA1906,,hypothetical protein,PA14_39870
PA1907,,hypothetical protein,PA14_39860
PA1908,,probable major facilitator superfamily (MFS) transporter,PA14_39850
PA1909,,hypothetical protein,PA14_39830
PA1910,femA,"ferric-mycobactin receptor, FemA",PA14_39820
PA1911,femR,"sigma factor regulator, FemR",PA14_39810
PA1912,femI,"ECF sigma factor, FemI",PA14_39800
PA1913,,hypothetical protein,PA14_39790
PA1914,,conserved hypothetical protein,PA14_39780
PA1915,,hypothetical protein,PA14_39770
PA1916,,probable amino acid permease,PA14_39750
PA1917,,hypothetical protein,PA14_39730
PA1918,,hypothetical protein,PA14_39720
PA1919,nrdG,"class III (anaerobic) ribonucleoside-triphosphate reductase activating protein, 'activase', NrdG",PA14_39710
PA1920,nrdD,"class III (anaerobic) ribonucleoside-triphosphate reductase subunit, NrdD",PA14_39690
PA1921,,hypothetical protein,PA14_39660
PA1922,,probable TonB-dependent receptor,PA14_39650
PA1923,,hypothetical protein,PA14_39640
PA1924,,hypothetical protein,PA14_39630
PA1925,,hypothetical protein,PA14_39620
PA1926,,Uncharacterized protein,PA14_39610
PA1927,metE,5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase,PA14_39590
PA1928,rimJ,ribosomal protein alanine acetyltransferase,PA14_39580
PA1929,,hypothetical protein,PA14_39570
PA1930,,probable chemotaxis transducer,PA14_39560
PA1931,,probable ferredoxin,PA14_39540
PA1932,,probable hydroxylase molybdopterin-containing subunit,PA14_39530
PA1933,,probable hydroxylase large subunit,PA14_39520
PA1934,,hypothetical protein,PA14_39500
PA1935,,hypothetical protein,
PA1936,,hypothetical protein,
PA1939,,hypothetical protein,PA14_60070
PA1940,,hypothetical protein,PA14_39460
PA1941,,hypothetical protein,PA14_39440
PA1942,,hypothetical protein,PA14_39420
PA1943,,hypothetical protein,PA14_39410
PA1944,,hypothetical protein,PA14_39390
PA1945,,probable transcriptional regulator,PA14_39360
PA1946,rbsB,binding protein component precursor of ABC ribose transporter,PA14_39350
PA1947,rbsA,ribose transport protein RbsA,PA14_39330
PA1948,rbsC,membrane protein component of ABC ribose transporter,PA14_39320
PA1949,rbsR,ribose operon repressor RbsR,PA14_39300
PA1950,rbsK,ribokinase,PA14_39280
PA1951,fapF,FapF,PA14_39270
PA1952,fapE,FapE,PA14_39260
PA1953,fapD,FapD,PA14_39250
PA1954,fapC,FapC,PA14_39240
PA1955,fapB,FapB,PA14_39230
PA1956,fapA,FapA,PA14_39220
PA1957,,hypothetical protein,PA14_39210
PA1958,,probable transporter,PA14_39200
PA1959,bacA,bacitracin resistance protein,PA14_39190
PA1960,,hypothetical protein,PA14_39180
PA1961,,probable transcriptional regulator,PA14_39160
PA1962,azoR2,"FMN-dependent NADH-azoreductase 2, AzoR2",PA14_39150
PA1963,,hypothetical protein,PA14_39140
PA1964,,probable ATP-binding component of ABC transporter,PA14_39130
PA1965,,hypothetical protein,PA14_39110
PA1966,,hypothetical protein,PA14_39100
PA1967,,hypothetical protein,PA14_39090
PA1968,,hypothetical protein,PA14_39080
PA1969,,hypothetical protein,PA14_39070
PA1970,,hypothetical protein,PA14_39060
PA1971,braZ,branched chain amino acid transporter BraZ,PA14_39050
PA1972,,conserved hypothetical protein,PA14_39020
PA1973,pqqF,pyrroloquinoline quinone biosynthesis protein F,PA14_39010
PA1974,,hypothetical protein,PA14_39000
PA1975,,hypothetical protein,PA14_38990
PA1976,ercS',ErcS',PA14_38970
PA1977,,hypothetical protein,PA14_38950
PA1978,erbR,response regulator ErbR,PA14_38930
PA1979,eraS,"sensor kinase, EraS",PA14_38910
PA1980,eraR,response regulator EraR,PA14_38900
PA1981,,hypothetical protein,PA14_38880
PA1982,exaA,quinoprotein ethanol dehydrogenase,PA14_38860
PA1983,exaB,cytochrome c550,PA14_38850
PA1984,exaC,NAD+ dependent aldehyde dehydrogenase ExaC,PA14_38840
PA1985,pqqA,pyrroloquinoline quinone biosynthesis protein A,PA14_38825
PA1986,pqqB,pyrroloquinoline quinone biosynthesis protein B,PA14_38820
PA1987,pqqC,pyrroloquinoline quinone biosynthesis protein C,PA14_38800
PA1988,pqqD,pyrroloquinoline quinone biosynthesis protein D,PA14_38790
PA1989,pqqE,pyrroloquinoline quinone biosynthesis protein E,PA14_38780
PA1990,pqqH,PqqH,PA14_38770
PA1991,,probable iron-containing alcohol dehydrogenase,PA14_38750
PA1992,ercS,ErcS,PA14_38740
PA1993,,probable major facilitator superfamily (MFS) transporter,PA14_38730
PA1994,,hypothetical protein,PA14_38720
PA1995,,hypothetical protein,PA14_38710
PA1996,ppiC1,peptidyl-prolyl cis-trans isomerase C1,PA14_38700
