"operon-id","operon_name","locus_tag","start","end","strand","gene_name","source_database","pmid"
"operon-9248","glnD-PA14_17030","PA14_17040",1459193,1461895,-1,"glnD","DOOR",18988623
"operon-9249","pyrH-frr-uppS-cdsA-dxr-PA14_17140-PA14_17150-PA14_17170-lpxD","PA14_17080",1465051,1465788,1,"pyrH","DOOR",18988623
"operon-9249","pyrH-frr-uppS-cdsA-dxr-PA14_17140-PA14_17150-PA14_17170-lpxD","PA14_17100",1465791,1466348,1,"frr","DOOR",18988623
"operon-9249","pyrH-frr-uppS-cdsA-dxr-PA14_17140-PA14_17150-PA14_17170-lpxD","PA14_17110",1466364,1467119,1,"uppS","DOOR",18988623
"operon-9249","pyrH-frr-uppS-cdsA-dxr-PA14_17140-PA14_17150-PA14_17170-lpxD","PA14_17120",1467113,1467928,1,"cdsA","DOOR",18988623
"operon-9249","pyrH-frr-uppS-cdsA-dxr-PA14_17140-PA14_17150-PA14_17170-lpxD","PA14_17130",1467925,1469115,1,"dxr","DOOR",18988623
"operon-9249","pyrH-frr-uppS-cdsA-dxr-PA14_17140-PA14_17150-PA14_17170-lpxD","PA14_17140",1469141,1470493,1,"","DOOR",18988623
"operon-9249","pyrH-frr-uppS-cdsA-dxr-PA14_17140-PA14_17150-PA14_17170-lpxD","PA14_17150",1470564,1472948,1,"","DOOR",18988623
"operon-9249","pyrH-frr-uppS-cdsA-dxr-PA14_17140-PA14_17150-PA14_17170-lpxD","PA14_17170",1472999,1473505,1,"","DOOR",18988623
"operon-9249","pyrH-frr-uppS-cdsA-dxr-PA14_17140-PA14_17150-PA14_17170-lpxD","PA14_17180",1473505,1474566,1,"lpxD","DOOR",18988623
"operon-9250","fabZ-lpxA-lpxB-rnhB","PA14_17190",1474612,1475052,1,"fabZ","DOOR",18988623
"operon-9250","fabZ-lpxA-lpxB-rnhB","PA14_17210",1475049,1475825,1,"lpxA","DOOR",18988623
"operon-9250","fabZ-lpxA-lpxB-rnhB","PA14_17220",1475829,1476965,1,"lpxB","DOOR",18988623
"operon-9250","fabZ-lpxA-lpxB-rnhB","PA14_17230",1476965,1477570,1,"rnhB","DOOR",18988623
"operon-9251","accA-PA14_17280","PA14_17270",1483003,1483953,1,"accA","DOOR",18988623
"operon-9251","accA-PA14_17280","PA14_17280",1484023,1485351,1,"","DOOR",18988623
"operon-9252","pyrG-kdsA-eno-PA14_17330-ispD","PA14_17290",1485522,1487150,1,"pyrG","DOOR",18988623
"operon-9252","pyrG-kdsA-eno-PA14_17330-ispD","PA14_17310",1487153,1487998,1,"kdsA","DOOR",18988623
"operon-9252","pyrG-kdsA-eno-PA14_17330-ispD","PA14_17320",1488044,1489333,1,"eno","DOOR",18988623
"operon-9252","pyrG-kdsA-eno-PA14_17330-ispD","PA14_17330",1489398,1489682,1,"","DOOR",18988623
"operon-9252","pyrG-kdsA-eno-PA14_17330-ispD","PA14_17340",1489702,1490406,1,"ispD","DOOR",18988623
"operon-9253","PA14_17370-PA14_17350","PA14_17350",1490467,1490715,-1,"","DOOR",18988623
"operon-9253","PA14_17370-PA14_17350","PA14_17370",1490681,1491907,-1,"","DOOR",18988623
"operon-9254","adhC-PA14_17410","PA14_17400",1493023,1494135,1,"adhC","DOOR",18988623
"operon-9254","adhC-PA14_17410","PA14_17410",1494189,1495040,1,"","DOOR",18988623
"operon-9255","ispF-truD-surE-pcm-PA14_17470","PA14_17420",1495111,1495584,1,"ispF","DOOR",18988623
"operon-9255","ispF-truD-surE-pcm-PA14_17470","PA14_17440",1495581,1496648,1,"truD","DOOR",18988623
"operon-9255","ispF-truD-surE-pcm-PA14_17470","PA14_17450",1496636,1497385,1,"surE","DOOR",18988623
"operon-9255","ispF-truD-surE-pcm-PA14_17470","PA14_17460",1497418,1498053,1,"pcm","DOOR",18988623
"operon-9255","ispF-truD-surE-pcm-PA14_17470","PA14_17470",1498099,1498992,1,"","DOOR",18988623
"operon-9256","mutS-fdxA","PA14_17490",1500527,1500850,-1,"fdxA","DOOR",18988623
"operon-9256","mutS-fdxA","PA14_17500",1500917,1503484,-1,"mutS","DOOR",18988623
"operon-9257","recA-recX","PA14_17530",1505405,1506445,1,"recA","DOOR",18988623
"operon-9257","recA-recX","PA14_17540",1506451,1506912,1,"recX","DOOR",18988623
"operon-9258","PA14_17570-PA14_17550","PA14_17550",1506934,1508004,-1,"","DOOR",18988623
"operon-9258","PA14_17570-PA14_17550","PA14_17570",1508087,1509490,-1,"","DOOR",18988623
"operon-9259","PA14_17600-PA14_17590","PA14_17590",1512199,1512420,-1,"","DOOR",18988623
"operon-9259","PA14_17600-PA14_17590","PA14_17600",1512439,1512849,-1,"","DOOR",18988623
"operon-9260","potA-potB-potC-potD","PA14_17610",1513025,1514089,-1,"potD","DOOR",18988623
"operon-9260","potA-potB-potC-potD","PA14_17620",1514178,1514948,-1,"potC","DOOR",18988623
"operon-9260","potA-potB-potC-potD","PA14_17630",1514941,1515834,-1,"potB","DOOR",18988623
"operon-9260","potA-potB-potC-potD","PA14_17640",1515839,1516930,-1,"potA","DOOR",18988623
"operon-9261","rpmE2-rpmJ","PA14_17700",1521988,1522251,1,"rpmE2","DOOR",18988623
"operon-9261","rpmE2-rpmJ","PA14_17710",1522251,1522403,1,"rpmJ","DOOR",18988623
"operon-9262","PA14_17740-PA14_17760","PA14_17740",1524359,1525681,1,"","DOOR",18988623
"operon-9262","PA14_17740-PA14_17760","PA14_17760",1525771,1526844,1,"","DOOR",18988623
"operon-9263","PA14_17810-PA14_17820-PA14_17850-PA14_17860-PA14_17880-PA14_17890","PA14_17810",1529470,1531197,1,"","DOOR",18988623
"operon-9263","PA14_17810-PA14_17820-PA14_17850-PA14_17860-PA14_17880-PA14_17890","PA14_17820",1531236,1532423,1,"","DOOR",18988623
"operon-9263","PA14_17810-PA14_17820-PA14_17850-PA14_17860-PA14_17880-PA14_17890","PA14_17850",1532483,1533280,1,"","DOOR",18988623
"operon-9263","PA14_17810-PA14_17820-PA14_17850-PA14_17860-PA14_17880-PA14_17890","PA14_17860",1533277,1534809,1,"","DOOR",18988623
"operon-9263","PA14_17810-PA14_17820-PA14_17850-PA14_17860-PA14_17880-PA14_17890","PA14_17880",1534832,1536037,1,"","DOOR",18988623
"operon-9263","PA14_17810-PA14_17820-PA14_17850-PA14_17860-PA14_17880-PA14_17890","PA14_17890",1536090,1537340,1,"","DOOR",18988623
"operon-9264","glpF-glpK","PA14_17960",1542808,1544325,-1,"glpK","DOOR",18988623
"operon-9264","glpF-glpK","PA14_17980",1544365,1545204,-1,"glpF","DOOR",18988623
"operon-9265","PA14_17990-PA14_18010","PA14_17990",1545469,1545939,1,"","DOOR",18988623
"operon-9265","PA14_17990-PA14_18010","PA14_18010",1546003,1547487,1,"","DOOR",18988623
"operon-9266","mmsA-mmsB","PA14_18120",1554529,1556022,1,"mmsA","DOOR",18988623
"operon-9266","mmsA-mmsB","PA14_18140",1556038,1556934,1,"mmsB","DOOR",18988623
"operon-9267","PA14_18180-PA14_18160","PA14_18160",1558980,1559993,-1,"","DOOR",18988623
"operon-9267","PA14_18180-PA14_18160","PA14_18180",1560015,1560308,-1,"","DOOR",18988623
"operon-9268","PA14_18250-fruK-fruA","PA14_18250",1563719,1566589,1,"","DOOR",18988623
"operon-9268","PA14_18250-fruK-fruA","PA14_18260",1566589,1567533,1,"fruK","DOOR",18988623
"operon-9268","PA14_18250-fruK-fruA","PA14_18275",1567535,1569292,1,"fruA","DOOR",18988623
"operon-9269","PA14_18370-PA14_18360-PA14_18350-PA14_18340-arnT-PA14_18320-PA14_18310-PA14_18300","PA14_18300",1569445,1570839,-1,"","DOOR",18988623
"operon-9269","PA14_18370-PA14_18360-PA14_18350-PA14_18340-arnT-PA14_18320-PA14_18310-PA14_18300","PA14_18310",1570836,1571249,-1,"","DOOR",18988623
"operon-9269","PA14_18370-PA14_18360-PA14_18350-PA14_18340-arnT-PA14_18320-PA14_18310-PA14_18300","PA14_18320",1571246,1571593,-1,"","DOOR",18988623
"operon-9269","PA14_18370-PA14_18360-PA14_18350-PA14_18340-arnT-PA14_18320-PA14_18310-PA14_18300","PA14_18330",1571590,1573239,-1,"arnT","DOOR",18988623
"operon-9269","PA14_18370-PA14_18360-PA14_18350-PA14_18340-arnT-PA14_18320-PA14_18310-PA14_18300","PA14_18340",1573236,1574123,-1,"","DOOR",18988623
"operon-9269","PA14_18370-PA14_18360-PA14_18350-PA14_18340-arnT-PA14_18320-PA14_18310-PA14_18300","PA14_18350",1574120,1576108,-1,"","DOOR",18988623
"operon-9269","PA14_18370-PA14_18360-PA14_18350-PA14_18340-arnT-PA14_18320-PA14_18310-PA14_18300","PA14_18360",1576105,1577124,-1,"","DOOR",18988623
"operon-9269","PA14_18370-PA14_18360-PA14_18350-PA14_18340-arnT-PA14_18320-PA14_18310-PA14_18300","PA14_18370",1577121,1578269,-1,"","DOOR",18988623
"operon-9270","algI-algJ","PA14_18430",1581022,1582197,-1,"algJ","DOOR",18988623
"operon-9270","algI-algJ","PA14_18450",1582212,1583774,-1,"algI","DOOR",18988623
"operon-9271","alg8-alg44-algK-algE-algG-algX-algL","PA14_18470",1584016,1585119,-1,"algL","DOOR",18988623
"operon-9271","alg8-alg44-algK-algE-algG-algX-algL","PA14_18480",1585123,1586547,-1,"algX","DOOR",18988623
"operon-9271","alg8-alg44-algK-algE-algG-algX-algL","PA14_18500",1586560,1588191,-1,"algG","DOOR",18988623
"operon-9271","alg8-alg44-algK-algE-algG-algX-algL","PA14_18510",1588212,1589684,-1,"algE","DOOR",18988623
"operon-9271","alg8-alg44-algK-algE-algG-algX-algL","PA14_18520",1589681,1591108,-1,"algK","DOOR",18988623
"operon-9271","alg8-alg44-algK-algE-algG-algX-algL","PA14_18550",1591122,1592291,-1,"alg44","DOOR",18988623
"operon-9271","alg8-alg44-algK-algE-algG-algX-algL","PA14_18565",1592374,1593867,-1,"alg8","DOOR",18988623
"operon-9272","argF-PA14_18600","PA14_18600",1597097,1598179,-1,"","DOOR",18988623
"operon-9272","argF-PA14_18600","PA14_18610",1598184,1599101,-1,"argF","DOOR",18988623
"operon-9273","pyrC-rnt","PA14_18700",1609324,1609998,-1,"rnt","DOOR",18988623
"operon-9273","pyrC-rnt","PA14_18710",1609995,1611041,-1,"pyrC","DOOR",18988623
"operon-9274","PA14_18760-PA14_18780-PA14_18790","PA14_18760",1614329,1615486,1,"","DOOR",18988623
"operon-9274","PA14_18760-PA14_18780-PA14_18790","PA14_18780",1615483,1618644,1,"","DOOR",18988623
"operon-9274","PA14_18760-PA14_18780-PA14_18790","PA14_18790",1618641,1620116,1,"","DOOR",18988623
"operon-9275","PA14_18810-PA14_18820-PA14_18830-PA14_18850-PA14_18860","PA14_18810",1621282,1622319,1,"","DOOR",18988623
"operon-9275","PA14_18810-PA14_18820-PA14_18830-PA14_18850-PA14_18860","PA14_18820",1622352,1623338,1,"","DOOR",18988623
"operon-9275","PA14_18810-PA14_18820-PA14_18830-PA14_18850-PA14_18860","PA14_18830",1623369,1624802,1,"","DOOR",18988623
"operon-9275","PA14_18810-PA14_18820-PA14_18830-PA14_18850-PA14_18860","PA14_18850",1624802,1626253,1,"","DOOR",18988623
"operon-9275","PA14_18810-PA14_18820-PA14_18830-PA14_18850-PA14_18860","PA14_18860",1626303,1627376,1,"","DOOR",18988623
"operon-9276","PA14_18950-PA14_18930-PA14_18920-PA14_18910-PA14_18900-PA14_18890-nth","PA14_18880",1627864,1628502,-1,"nth","DOOR",18988623
"operon-9276","PA14_18950-PA14_18930-PA14_18920-PA14_18910-PA14_18900-PA14_18890-nth","PA14_18890",1628499,1629215,-1,"","DOOR",18988623
"operon-9276","PA14_18950-PA14_18930-PA14_18920-PA14_18910-PA14_18900-PA14_18890-nth","PA14_18900",1629208,1629852,-1,"","DOOR",18988623
"operon-9276","PA14_18950-PA14_18930-PA14_18920-PA14_18910-PA14_18900-PA14_18890-nth","PA14_18910",1629852,1630886,-1,"","DOOR",18988623
"operon-9276","PA14_18950-PA14_18930-PA14_18920-PA14_18910-PA14_18900-PA14_18890-nth","PA14_18920",1630889,1633213,-1,"","DOOR",18988623
"operon-9276","PA14_18950-PA14_18930-PA14_18920-PA14_18910-PA14_18900-PA14_18890-nth","PA14_18930",1633210,1633776,-1,"","DOOR",18988623
"operon-9276","PA14_18950-PA14_18930-PA14_18920-PA14_18910-PA14_18900-PA14_18890-nth","PA14_18950",1633773,1634357,-1,"","DOOR",18988623
"operon-9277","PA14_18985-pldA","PA14_18970",1635662,1638973,-1,"pldA","DOOR",18988623
"operon-9277","PA14_18985-pldA","PA14_18985",1638977,1641403,-1,"vgrG4b","DOOR",18988623
"operon-9278","PA14_19020-PA14_19010","PA14_19010",1641698,1642135,-1,"tsi3","DOOR",18988623
"operon-9278","PA14_19020-PA14_19010","PA14_19020",1642132,1643358,-1,"tse3","DOOR",18988623
"operon-9279","metG-PA14_19030","PA14_19030",1643445,1644245,-1,"","DOOR",18988623
"operon-9279","metG-PA14_19030","PA14_19050",1644279,1646315,-1,"metG","DOOR",18988623
"operon-9280","PA14_19150-PA14_19160","PA14_19150",1653556,1654416,1,"","DOOR",18988623
"operon-9280","PA14_19150-PA14_19160","PA14_19160",1654413,1655312,1,"","DOOR",18988623
"operon-9281","PA14_19230-PA14_19210-PA14_19205","PA14_19205",1658203,1658661,-1,"","DOOR",18988623
"operon-9281","PA14_19230-PA14_19210-PA14_19205","PA14_19210",1658658,1659200,-1,"","DOOR",18988623
"operon-9281","PA14_19230-PA14_19210-PA14_19205","PA14_19230",1659218,1660546,-1,"","DOOR",18988623
"operon-9282","PA14_19340-PA14_19330","PA14_19330",1667115,1667345,-1,"","DOOR",18988623
"operon-9282","PA14_19340-PA14_19330","PA14_19340",1667396,1670152,-1,"","DOOR",18988623
"operon-9283","PA14_19370-PA14_19360-PA14_19350","PA14_19350",1670289,1671485,-1,"","DOOR",18988623
"operon-9283","PA14_19370-PA14_19360-PA14_19350","PA14_19360",1671482,1673239,-1,"","DOOR",18988623
"operon-9283","PA14_19370-PA14_19360-PA14_19350","PA14_19370",1673280,1675049,-1,"","DOOR",18988623
"operon-9284","PA14_19500-PA14_19510-PA14_19520","PA14_19500",1685805,1686809,1,"","DOOR",18988623
"operon-9284","PA14_19500-PA14_19510-PA14_19520","PA14_19510",1686813,1687637,1,"","DOOR",18988623
"operon-9284","PA14_19500-PA14_19510-PA14_19520","PA14_19520",1687634,1688383,1,"","DOOR",18988623
"operon-9285","ssuD-PA14_19570-ssuB-PA14_19590","PA14_19560",1690298,1691446,1,"ssuD","DOOR",18988623
"operon-9285","ssuD-PA14_19570-ssuB-PA14_19590","PA14_19570",1691467,1692255,1,"","DOOR",18988623
"operon-9285","ssuD-PA14_19570-ssuB-PA14_19590","PA14_19580",1692252,1693076,1,"ssuB","DOOR",18988623
"operon-9285","ssuD-PA14_19570-ssuB-PA14_19590","PA14_19590",1693117,1693332,1,"","DOOR",18988623
"operon-9286","PA14_19610-PA14_19600","PA14_19600",1693512,1693850,-1,"","DOOR",18988623
"operon-9286","PA14_19610-PA14_19600","PA14_19610",1693902,1694213,-1,"","DOOR",18988623
"operon-9287","PA14_19640-folE1-folX","PA14_19620",1694342,1694713,-1,"folX","DOOR",18988623
"operon-9287","PA14_19640-folE1-folX","PA14_19630",1694715,1695275,-1,"folE1","DOOR",18988623
"operon-9287","PA14_19640-folE1-folX","PA14_19640",1695293,1695997,-1,"","DOOR",18988623
"operon-9288","PA14_19680-PA14_19690","PA14_19680",1698525,1698914,1,"","DOOR",18988623
"operon-9288","PA14_19680-PA14_19690","PA14_19690",1698901,1699587,1,"","DOOR",18988623
"operon-9289","PA14_19700-PA14_19710","PA14_19700",1699716,1700495,1,"","DOOR",18988623
"operon-9289","PA14_19700-PA14_19710","PA14_19710",1700492,1701388,1,"","DOOR",18988623
"operon-9290","PA14_19800-PA14_19770-PA14_19750","PA14_19750",1703714,1704058,-1,"","DOOR",18988623
"operon-9290","PA14_19800-PA14_19770-PA14_19750","PA14_19770",1704093,1705499,-1,"","DOOR",18988623
"operon-9290","PA14_19800-PA14_19770-PA14_19750","PA14_19800",1705590,1706333,-1,"","DOOR",18988623
"operon-9291","PA14_19900-PA14_19910-PA14_19920","PA14_19900",1714667,1715764,1,"","DOOR",18988623
"operon-9291","PA14_19900-PA14_19910-PA14_19920","PA14_19910",1715757,1716758,1,"","DOOR",18988623
"operon-9291","PA14_19900-PA14_19910-PA14_19920","PA14_19920",1716776,1717888,1,"","DOOR",18988623
"operon-9292","PA14_19950-PA14_19940-PA14_19930","PA14_19930",1717889,1718347,-1,"","DOOR",18988623
"operon-9292","PA14_19950-PA14_19940-PA14_19930","PA14_19940",1718381,1718965,-1,"","DOOR",18988623
"operon-9292","PA14_19950-PA14_19940-PA14_19930","PA14_19950",1719001,1719267,-1,"","DOOR",18988623
"operon-9293","hasD-hasE-PA14_20050","PA14_20030",1725533,1727323,1,"hasD","DOOR",18988623
"operon-9293","hasD-hasE-PA14_20050","PA14_20040",1727320,1728651,1,"hasE","DOOR",18988623
"operon-9293","hasD-hasE-PA14_20050","PA14_20050",1728648,1730003,1,"","DOOR",18988623
"operon-9294","PA14_20080-PA14_20100-PA14_20110-PA14_20120","PA14_20080",1731056,1732027,1,"","DOOR",18988623
"operon-9294","PA14_20080-PA14_20100-PA14_20110-PA14_20120","PA14_20100",1732031,1733203,1,"","DOOR",18988623
"operon-9294","PA14_20080-PA14_20100-PA14_20110-PA14_20120","PA14_20110",1733200,1734333,1,"","DOOR",18988623
"operon-9294","PA14_20080-PA14_20100-PA14_20110-PA14_20120","PA14_20120",1734387,1734728,1,"","DOOR",18988623
"operon-9295","nosR-nosZ-nosD-nosF-nosY-nosL","PA14_20150",1736789,1737325,-1,"nosL","DOOR",18988623
"operon-9295","nosR-nosZ-nosD-nosF-nosY-nosL","PA14_20170",1737342,1738169,-1,"nosY","DOOR",18988623
"operon-9295","nosR-nosZ-nosD-nosF-nosY-nosL","PA14_20180",1738160,1739074,-1,"nosF","DOOR",18988623
"operon-9295","nosR-nosZ-nosD-nosF-nosY-nosL","PA14_20190",1739071,1740357,-1,"nosD","DOOR",18988623
"operon-9295","nosR-nosZ-nosD-nosF-nosY-nosL","PA14_20200",1740354,1742264,-1,"nosZ","DOOR",18988623
"operon-9295","nosR-nosZ-nosD-nosF-nosY-nosL","PA14_20230",1742308,1744455,-1,"nosR","DOOR",18988623
"operon-9296","rhlG-PA14_20260","PA14_20260",1745467,1746162,-1,"","DOOR",18988623
"operon-9296","rhlG-PA14_20260","PA14_20270",1746215,1746985,-1,"rhlG","DOOR",18988623
"operon-9297","phnC-phnD-phnE-phnF-phnG-phnH-phnI-phnJ-phnK-phnL-phnM-phnN-phnP","PA14_20300",1748289,1749125,1,"phnC","DOOR",18988623
"operon-9297","phnC-phnD-phnE-phnF-phnG-phnH-phnI-phnJ-phnK-phnL-phnM-phnN-phnP","PA14_20320",1749178,1750182,1,"phnD","DOOR",18988623
"operon-9297","phnC-phnD-phnE-phnF-phnG-phnH-phnI-phnJ-phnK-phnL-phnM-phnN-phnP","PA14_20330",1750250,1751044,1,"phnE","DOOR",18988623
"operon-9297","phnC-phnD-phnE-phnF-phnG-phnH-phnI-phnJ-phnK-phnL-phnM-phnN-phnP","PA14_20350",1751065,1751787,1,"phnF","DOOR",18988623
"operon-9297","phnC-phnD-phnE-phnF-phnG-phnH-phnI-phnJ-phnK-phnL-phnM-phnN-phnP","PA14_20360",1751797,1752255,1,"phnG","DOOR",18988623
"operon-9297","phnC-phnD-phnE-phnF-phnG-phnH-phnI-phnJ-phnK-phnL-phnM-phnN-phnP","PA14_20370",1752255,1752884,1,"phnH","DOOR",18988623
"operon-9297","phnC-phnD-phnE-phnF-phnG-phnH-phnI-phnJ-phnK-phnL-phnM-phnN-phnP","PA14_20380",1752884,1753984,1,"phnI","DOOR",18988623
"operon-9297","phnC-phnD-phnE-phnF-phnG-phnH-phnI-phnJ-phnK-phnL-phnM-phnN-phnP","PA14_20390",1753981,1754865,1,"phnJ","DOOR",18988623
"operon-9297","phnC-phnD-phnE-phnF-phnG-phnH-phnI-phnJ-phnK-phnL-phnM-phnN-phnP","PA14_20400",1754862,1755677,1,"phnK","DOOR",18988623
"operon-9297","phnC-phnD-phnE-phnF-phnG-phnH-phnI-phnJ-phnK-phnL-phnM-phnN-phnP","PA14_20420",1755728,1756444,1,"phnL","DOOR",18988623
"operon-9297","phnC-phnD-phnE-phnF-phnG-phnH-phnI-phnJ-phnK-phnL-phnM-phnN-phnP","PA14_20430",1756434,1757597,1,"phnM","DOOR",18988623
"operon-9297","phnC-phnD-phnE-phnF-phnG-phnH-phnI-phnJ-phnK-phnL-phnM-phnN-phnP","PA14_20440",1757597,1758154,1,"phnN","DOOR",18988623
"operon-9297","phnC-phnD-phnE-phnF-phnG-phnH-phnI-phnJ-phnK-phnL-phnM-phnN-phnP","PA14_20450",1758145,1758915,1,"phnP","DOOR",18988623
"operon-9298","PA14_20480-PA14_20470-PA14_20460","PA14_20460",1758954,1759139,-1,"","DOOR",18988623
"operon-9298","PA14_20480-PA14_20470-PA14_20460","PA14_20470",1759191,1759337,-1,"","DOOR",18988623
"operon-9298","PA14_20480-PA14_20470-PA14_20460","PA14_20480",1759426,1759704,-1,"","DOOR",18988623
"operon-9299","PA14_20510-PA14_20520-PA14_20530","PA14_20510",1762508,1763482,1,"","DOOR",18988623
"operon-9299","PA14_20510-PA14_20520-PA14_20530","PA14_20520",1763497,1766208,1,"","DOOR",18988623
"operon-9299","PA14_20510-PA14_20520-PA14_20530","PA14_20530",1766195,1766671,1,"","DOOR",18988623
"operon-9300","amiE-PA14_20570-amiC-amiR","PA14_20560",1768608,1769648,1,"amiE","DOOR",18988623
"operon-9300","amiE-PA14_20570-amiC-amiR","PA14_20570",1769732,1770847,1,"","DOOR",18988623
"operon-9300","amiE-PA14_20570-amiC-amiR","PA14_20580",1770873,1772030,1,"amiC","DOOR",18988623
"operon-9300","amiE-PA14_20570-amiC-amiR","PA14_20590",1772027,1772617,1,"amiR","DOOR",18988623
"operon-9301","PA14_20620-PA14_20630","PA14_20620",1774674,1775732,1,"","DOOR",18988623
"operon-9301","PA14_20620-PA14_20630","PA14_20630",1775755,1776765,1,"","DOOR",18988623
"operon-9302","dsdA-PA14_20640","PA14_20640",1776770,1777648,-1,"","DOOR",18988623
"operon-9302","dsdA-PA14_20640","PA14_20650",1777705,1779051,-1,"dsdA","DOOR",18988623
"operon-9303","PA14_20680-PA14_20690","PA14_20680",1780802,1782106,1,"","DOOR",18988623
"operon-9303","PA14_20680-PA14_20690","PA14_20690",1782148,1782759,1,"","DOOR",18988623
"operon-9304","flgM-flgN-PA14_20700","PA14_20700",1782763,1783512,-1,"flgZ","DOOR",18988623
"operon-9304","flgM-flgN-PA14_20700","PA14_20720",1783583,1784053,-1,"flgN","DOOR",18988623
"operon-9304","flgM-flgN-PA14_20700","PA14_20730",1784108,1784431,-1,"flgM","DOOR",18988623
"operon-9305","PA14_20770-PA14_20780","PA14_20770",1787554,1787859,1,"","DOOR",18988623
"operon-9305","PA14_20770-PA14_20780","PA14_20780",1787861,1789576,1,"","DOOR",18988623
"operon-9306","PA14_21020-PA14_21010-PA14_21000-PA14_20980-cyp23-PA14_20960-fabH2-PA14_20940","PA14_20940",1803293,1803532,-1,"","DOOR",18988623
"operon-9306","PA14_21020-PA14_21010-PA14_21000-PA14_20980-cyp23-PA14_20960-fabH2-PA14_20940","PA14_20950",1803546,1804538,-1,"fabH2","DOOR",18988623
"operon-9306","PA14_21020-PA14_21010-PA14_21000-PA14_20980-cyp23-PA14_20960-fabH2-PA14_20940","PA14_20960",1804542,1804967,-1,"","DOOR",18988623
"operon-9306","PA14_21020-PA14_21010-PA14_21000-PA14_20980-cyp23-PA14_20960-fabH2-PA14_20940","PA14_20970",1804964,1806220,-1,"cyp23","DOOR",18988623
"operon-9306","PA14_21020-PA14_21010-PA14_21000-PA14_20980-cyp23-PA14_20960-fabH2-PA14_20940","PA14_20980",1806213,1807127,-1,"","DOOR",18988623
"operon-9306","PA14_21020-PA14_21010-PA14_21000-PA14_20980-cyp23-PA14_20960-fabH2-PA14_20940","PA14_21000",1807129,1808457,-1,"","DOOR",18988623
"operon-9306","PA14_21020-PA14_21010-PA14_21000-PA14_20980-cyp23-PA14_20960-fabH2-PA14_20940","PA14_21010",1808454,1809620,-1,"","DOOR",18988623
"operon-9306","PA14_21020-PA14_21010-PA14_21000-PA14_20980-cyp23-PA14_20960-fabH2-PA14_20940","PA14_21020",1809617,1816675,-1,"","DOOR",18988623
"operon-9307","PA14_21060-PA14_21050-PA14_21040","PA14_21040",1818107,1818994,-1,"","DOOR",18988623
"operon-9307","PA14_21060-PA14_21050-PA14_21040","PA14_21050",1819004,1820782,-1,"","DOOR",18988623
