PA14 id	PAO1 homolog id	Transcriptional similarity across strains	P-value	Name	label	pathways present
PA14_60290	PA4552	0.22984362839409034	4.6691000456046364e-65	pilW		[]
PA14_51350	PA1002	0.21813671736110174	1.2639878020602264e-58	phnB		['KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis', 'KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan']
PA14_69240	PA5243	0.431418367825042	2.1279403602338363e-241	hemB		['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA14_30180	PA2624	0.5281648621230091	0.0	idh	most stable	['KEGG-Pathway-pae00480: Glutathione metabolism', 'KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)', 'KEGG-Module-M00010: Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate']
PA14_00210	PA0020	0.4565549935137488	1.051471215335931e-273			[]
PA14_28620	PA2746	0.4755950784587862	4.7748252284550444e-300			[]
PA14_42470	PA1706	0.5646518608402179	0.0	pcrV	most stable	[]
PA14_04980	PA0381	0.5325649551282087	0.0	thiG	most stable	['KEGG-Pathway-pae00730: Thiamine metabolism']
PA14_57530	PA4428	0.3177920415049042	8.816791762403582e-126	sspA		[]
PA14_14610	PA3822	0.3785075679030603	8.99558868913291e-182	yajC		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Pathway-pae03060: Protein export', 'KEGG-Module-M00335: Sec (secretion) system']
PA14_33630	PA2400	0.4231015514197756	2.686874664367917e-231	pvdJ		[]
PA14_47080	PA1328	0.25124603124614386	8.753768226412657e-78			[]
PA14_30550	PA2594	0.3205244811004417	4.866558459516164e-128			['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Module-M00436: Sulfonate transport system']
PA14_06070	PA0464	0.3871482361946855	8.812575448129292e-191	creC		[]
PA14_72590	PA5501	0.38699224607576094	1.288742550243875e-190	znuB		['KEGG-Module-M00242: Zinc transport system']
PA14_46240	PA1408	0.5079432444609792	0.0		most stable	[]
PA14_03030	PA0245	0.2250584557081136	2.2036730960965035e-62	aroQ2		['KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis']
PA14_72660	PA5507	0.2974201483963656	1.1112960945009261e-109			[]
PA14_00340	PA0029	0.4040206674731219	3.576432700526565e-209			[]
PA14_31390	PA2562	0.2393251270977225	1.5377754094352752e-70			[]
PA14_43420	PA1631	0.1305636358098647	9.07255570501998e-22		least stable	['KEGG-Pathway-pae00930: Caprolactam degradation']
PA14_49130	PA1183	0.1963818521491002	1.2211413086326766e-47	dctA	least stable	[]
PA14_10870	PA4099	0.2850930177371149	1.4897450979589115e-100			[]
PA14_01670	PA0136	0.429464900686648	5.32282605076345e-239			[]
PA14_24920	PA3027	0.35463438058718283	2.8773323702970942e-158			[]
PA14_44430	PA1550	0.37227440895082253	1.9275414084273968e-175			[]
PA14_39390	PA1944	0.3438191439867437	2.883752200297194e-148			[]
PA14_11590	PA4040	0.27105840117066576	1.0372923177415784e-90			[]
PA14_21850	PA3260	0.22541850512522335	1.3935074344140619e-62			[]
PA14_25490	PA2983	0.4307578196541837	1.38246557125049e-240			[]
PA14_38825	PA1985	0.1954506085687857	3.383059879330009e-47	pqqA	least stable	[]
PA14_11160	PA4076	0.2721637543637397	1.8263207148899543e-91			[]
PA14_29590	PA2667	0.34843293351745364	1.7450022388292588e-152			[]
PA14_62810	PA4747	0.4990702202186644	0.0	secG		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Pathway-pae03060: Protein export', 'KEGG-Module-M00335: Sec (secretion) system']
PA14_34960	PA2291	0.32899168017705976	3.45740849099894e-135			[]
PA14_72170	PA5468	0.2893748180194158	1.1335093592097516e-103			[]
PA14_14520	PA3826	0.4049383197711193	3.327652388767227e-210			[]
PA14_41240	PA1801	0.4024888608448779	1.8524982656030798e-207	clpP		[]
PA14_52280	PA0926	0.31528461769152816	9.924156286330762e-124			[]
PA14_08830	PA4265	0.5796909242796421	0.0	tufA	most stable	[]
PA14_33600	PA2403	0.3742336074894429	2.042023055858232e-177			[]
PA14_45380	PA1475	0.4753504700391594	1.0668139166156037e-299	ccmA		[]
PA14_65860	PA4982	0.3106497937513456	5.452652395204005e-120			[]
PA14_20080	PA3402	0.2883414587983201	6.487644852841867e-103			[]
PA14_07940	PA0609	0.3326944233975876	2.1883624639618377e-138	trpE		['KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis', 'KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan']
PA14_67630	PA5121	0.323522704583171	1.5212483776571742e-130			[]
PA14_10840	PA3507	0.02365627877115085	0.0836621137811867		least stable	[]
PA14_32080	PA2518	0.2906648424422086	1.2708403788522315e-104	xylX		['KEGG-Pathway-pae00364: Fluorobenzoate degradation', 'KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds']
PA14_69060	PA5230	0.4584443143281964	3.0335198004325782e-276			['KEGG-Module-M00254: ABC-2 type transport system']
PA14_07130	PA0548	0.5000191778949651	0.0	tktA	most stable	['KEGG-Pathway-pae00030: Pentose phosphate pathway']
PA14_15860	PA3754	0.4099348818166503	7.069823707494277e-216			[]
PA14_58250	PA4489	0.6118307332158749	0.0		most stable	[]
PA14_01610	PA0131	0.2997518477212939	1.8527211879404602e-111			[]
PA14_33830	PA2384	0.4612097691991723	5.436137474077603e-280			[]
PA14_24210	PA3089	0.378896426243736	3.584583139986923e-182			[]
PA14_30090	PA2631	0.4122412029773976	1.5779207158453772e-218			[]
PA14_08850	PA4263	0.5283096140467045	0.0	rplC	most stable	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA14_70640	PA5351	0.28261659550186796	8.952903150894189e-99	rubA1		[]
PA14_02450	PA0195	0.30922031927166715	7.525705440770405e-119			['KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism']
PA14_15790	PA3760	0.2529330405271877	7.672138433159343e-79			[]
PA14_48990	PA0718	0.21335704732777333	4.191410431966367e-56			[]
PA14_69810	PA5288	0.4452938791276738	6.792703935262101e-259	glnK		[]
PA14_33910	PA2377	0.2888639396409582	2.687828472675715e-103			[]
PA14_32600	PA2477	0.21875252559390174	5.923216858662692e-59			[]
PA14_39160	PA1961	0.2495746163281428	9.590177037461677e-77			[]
PA14_14450	PA3833	0.3932984323127788	2.3186615350330146e-197			[]
PA14_46640	PA1365	0.35379214393277725	1.7866505333444693e-157			[]
PA14_52760	PA0891	0.3706374809221032	8.406346341628813e-174			[]
PA14_02640	PA0216	0.3051787065779872	1.1621654741182712e-115			[]
PA14_57370	PA4414	0.5232901679990773	0.0	murD	most stable	['KEGG-Pathway-pae00471: D-Glutamine and D-glutamate metabolism', 'KEGG-Pathway-pae00550: Peptidoglycan biosynthesis']
PA14_09090	PA4240	0.5103845315639829	0.0	rpsK	most stable	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA14_52050	PA0944	0.35464814099238257	2.7926282902354616e-158	purN		['KEGG-Pathway-pae00670: One carbon pool by folate', 'KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP']
PA14_27140	PA2858	0.4423586415473557	3.99462535436661e-255			['KEGG-Module-M00258: Putative ABC transport system']
PA14_22410	PA3230	0.2097689379806275	2.983400905953187e-54			[]
PA14_37550	PA2085	0.4027090651945958	1.0516550791331764e-207			[]
PA14_16750	PA3681	0.1693029503521565	1.1111565710004414e-35		least stable	[]
PA14_28210	PA2774	0.4728057995420365	4.3984742431539763e-296			[]
PA14_43720	PA1607	0.15045920629835752	1.8849405422132388e-28		least stable	[]
PA14_72550	PA5498	0.33295800670967496	1.2903970072669827e-138			['KEGG-Module-M00242: Zinc transport system']
PA14_02190	PA0174	0.4158700735994185	9.635911149977588e-223			['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA14_49610	PA1144	0.16303814368487846	3.528475592599906e-33		least stable	[]
PA14_48600	PA1215	0.3048146767347075	2.238724475772494e-115			[]
PA14_17490	PA3621	0.2398082087214625	7.960996868041237e-71	fdxA		[]
PA14_56620	PA4354	0.2104951288554868	1.2663939917883419e-54			[]
PA14_34340	PA2344	0.3335614089271428	3.8435394938426486e-139	mtlZ		['KEGG-Pathway-pae00051: Fructose and mannose metabolism', 'KEGG-Pathway-pae00500: Starch and sucrose metabolism', 'KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
PA14_32580	PA2479	0.10111926282856676	1.2428702031187516e-13		least stable	[]
PA14_65350	PA4946	0.5878685107654439	0.0	mutL	most stable	['KEGG-Pathway-pae03430: Mismatch repair']
PA14_18350	PA3554	0.4770170668953908	4.402561409370584e-302			['KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
PA14_25330	PA2996	0.5376750672695854	0.0	nqrD	most stable	[]
PA14_18800	PA3520	0.3383610643689847	2.282396853709972e-143			[]
PA14_33000	PA2445	0.2548882911550539	4.461788734396259e-80	gcvP2		['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism']
PA14_45840	PA1440	0.4905493392565602	6.13e-322			[]
PA14_67150	PA5084	0.14273309029813308	9.666048913422355e-26		least stable	['KEGG-Pathway-pae00360: Phenylalanine metabolism']
PA14_03510	PA0270	0.3391494291358665	4.538958970331656e-144			[]
PA14_60950	PA4606	0.3783670452520543	1.253996362474658e-181			[]
PA14_41910	PA1751	0.3622113833722315	1.6404329506237843e-165			[]
PA14_25140	PA3009	0.4704545158730618	9.050124001844728e-293			[]
PA14_67970	PA5145	0.36780846419604896	5.443412916843944e-171			[]
PA14_55380	PA0692	0.4025880032096728	1.4357424814167083e-207			[]
PA14_17570	PA3614	0.39356516813559295	1.1930924682786081e-197			[]
PA14_41150	PA1808	0.5507017265966626	0.0	nppC	most stable	['KEGG-Module-M00349: Microcin C transport system']
PA14_43320	PA1638	0.318988121108548	9.115486914050702e-127			['KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00471: D-Glutamine and D-glutamate metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism']
PA14_32150	PA2513	0.2534819420488914	3.4608683095186067e-79	antB		['KEGG-Pathway-pae00627: Aminobenzoate degradation']
PA14_11050	PA4087	0.32577139651973713	1.9256283824313802e-132			[]
PA14_60410	PA4564	0.3662313447244025	1.9536421030201714e-169			[]
PA14_22670	PA3212	0.41032418293219547	2.5312589493964112e-216			['KEGG-Module-M00210: Putative ABC transport system']
PA14_71960	PA5451	0.4607970248004449	1.980052194305429e-279	wzm		[]
PA14_30160	PA2625	0.34342922328405606	6.503986325854036e-148			[]
PA14_00680	PA0056	0.35275685922809136	1.6732065664414446e-156			[]
PA14_16430	PA3708	0.3662826021280725	1.7395813618636937e-169	wspA		[]
PA14_29680	PA2661	0.23753291452852984	1.7460296406485513e-69			[]
PA14_21400	PA3297	0.5087700865074443	0.0	hrpA	most stable	[]
PA14_14690	PA3817	0.43549952423301774	1.8468790355700865e-246			[]
PA14_05320	PA0408	0.4586018542295294	1.859680493850504e-276	pilG		[]
PA14_72090	PA5463	0.3336142331175966	3.456427275022616e-139			[]
PA14_19120	PA3477	0.5156769544484149	0.0	rhlR	most stable	['KEGG-Module-M00644: Multidrug resistance, efflux pump MexHI-OprD']
PA14_15880	PA3752	0.31266609202317897	1.311841012594325e-121			[]
PA14_00740	PA0062	0.4443045257633583	1.2785538842779916e-257			[]
PA14_02100	PA0168	0.4512307119687751	1.2407349117785614e-266			[]
PA14_58515	PA4509	0.4529728875501863	6.21592360333364e-269			[]
PA14_27730	PA2815	0.5845787147369738	0.0	fadE	most stable	['KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Module-M00087: beta-Oxidation']
PA14_11890	PA4017	0.42071773624294334	1.8727604123784317e-228			[]
PA14_63920	PA4835	0.44771805436028494	4.907108972935224e-262			[]
PA14_16020	PA3740	0.35639243799795434	6.248700351004588e-160			[]
PA14_20290	PA3385	0.40191577108188176	8.068794355370686e-207			[]
PA14_18480	PA3546	0.28559647124777576	6.445388823160687e-101	algX		[]
PA14_33130	PA2435	0.3047103905611819	2.70081477706453e-115			[]
PA14_36620	PA2161	0.448174695131517	1.2481174589085919e-262			[]
PA14_41390	PA1793	0.4339175096772856	1.7248291266103583e-244	ppiB		[]
PA14_25840	PA2953	0.39061095162127457	1.8104523626751948e-194			[]
PA14_01330	PA0109	0.3666913264079029	6.890096655031429e-170			[]
PA14_47650	PA1281	0.3715551272492055	1.0153915971852246e-174	cobS		['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism', 'KEGG-Module-M00122: Cobalamin biosynthesis, cobinamide => cobalamin']
PA14_60850	PA4599	0.20847794116218707	1.3578571458815373e-53	mexC		[]
PA14_24380	PA3075	0.4636556662510996	2.469699546082788e-283			[]
PA14_09740	PA4187	0.36057271413181335	6.2865242036215644e-164			[]
PA14_32130	PA2515	0.2597895167252217	3.2005904056277113e-83	benD		['KEGG-Pathway-pae00364: Fluorobenzoate degradation', 'KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds']
PA14_50440	PA1081	0.4291041550620904	1.469893467152669e-238	flgF		['KEGG-Pathway-pae02040: Flagellar assembly']
PA14_62260	PA4704	0.22750232637188775	9.666708569379611e-64			[]
PA14_39300	PA1949	0.3304702972567389	1.8483046025174523e-136	rbsR		[]
PA14_62830	PA4748	0.5379506072787482	0.0	tpiA	most stable	['KEGG-Pathway-pae00562: Inositol phosphate metabolism', 'KEGG-Pathway-pae00051: Fructose and mannose metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00002: Glycolysis, core module involving three-carbon compounds']
PA14_52600	PA0903	0.5058612504487207	0.0	alaS	most stable	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA14_63990	PA4839	0.4498014462003752	9.348394983403142e-265	speA		['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA14_14800	PA3809	0.38166475879760203	4.9415492373336025e-185	fdx2		[]
PA14_60370	PA4560	0.5923889084489884	0.0	ileS	most stable	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA14_58610	PA4517	0.21802807903863647	1.4444788462445757e-58			[]
PA14_13580	PA3891	0.5026210498535212	0.0		most stable	[]
PA14_44280	PA1563	0.36072024379672296	4.531412194665335e-164			[]
PA14_16990	PA3662	0.4518229557976576	2.0570734155141954e-267			[]
PA14_08220	PA0634	0.4776896752992447	4.7605744274513823e-303			[]
PA14_51010	PA1030	0.3239121131624606	7.157223648139757e-131			[]
PA14_20610	PA3361	0.3225314123370849	1.0318028467699478e-129	lecB		[]
PA14_14380	PA3837	0.4184930240298926	8.040405470195477e-226			[]
PA14_22050	PA3242	0.4456482493023114	2.368345702218736e-259	htrB		['KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis']
PA14_18150	PA3568	0.3999437655428939	1.2478970254922603e-204			['KEGG-Pathway-pae00640: Propanoate metabolism']
PA14_61320	PA4634	0.34596767570495096	3.1954891403988776e-150			[]
PA14_38260	PA2031	0.32864049417999897	6.915420227534612e-135			[]
PA14_11550	PA4044	0.5075313615550934	0.0	dxs	most stable	['KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis', 'KEGG-Pathway-pae00730: Thiamine metabolism']
PA14_07420	PA0571	0.23026862964976544	2.6837655468728753e-65			[]
PA14_36660	PA2158	0.4777868240955038	3.4510307605470424e-303			[]
PA14_47490	PA1293	0.43324956188917374	1.1627570404409788e-243			[]
PA14_17460	PA3624	0.3841553839076237	1.248550592381426e-187	pcm		[]
PA14_39100	PA1966	0.28997174494934363	4.123833466987705e-104			['KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds', 'KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate']
PA14_50050	PA1108	0.3451581278855393	1.7503902457219387e-149			[]
PA14_29890	PA2646	0.34559739883542057	6.960408854933618e-150	nuoK		['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00144: NADH:quinone oxidoreductase, prokaryotes']
PA14_21320	PA3301	0.3821625017216224	1.5016913496384568e-185			[]
PA14_61200	PA4625	0.3178071888183597	8.567575938218339e-126			[]
PA14_55690	PA4285	0.4889546341307269	1.48818e-319	recC		['KEGG-Pathway-pae03440: Homologous recombination']
PA14_26770	PA2884	0.3652708181359087	1.7124011869012922e-168			[]
PA14_70650	PA5352	0.2742196307582159	7.065631282350755e-93			[]
PA14_63470	PA4803	0.3097902981586247	2.647142088777346e-119			[]
PA14_31770	PA2535	0.2469785650283947	3.8115063467073653e-75			[]
PA14_68110	PA5157	0.32405103983426603	5.467680665441438e-131			[]
PA14_24570	PA3057	0.2958540011606817	1.701416529397673e-108			[]
PA14_52080	PA0941	0.32583346350234005	1.7059468507738606e-132			[]
PA14_13490	PA3897	0.17357729278063322	1.9151227763039277e-37		least stable	[]
PA14_49690	PA1137	0.2665925587114769	1.0654699715971658e-87			[]
PA14_65520	PA4958	0.4109191983966132	5.252950707433455e-217			[]
PA14_56190	PA4325	0.3825952150230563	5.3228811104415656e-186			[]
PA14_16010	PA3741	0.4193832171184962	7.147960254008652e-227			[]
PA14_65740	PA4973	0.1399627478625027	8.34250074710275e-25	thiC	least stable	['KEGG-Pathway-pae00730: Thiamine metabolism']
PA14_71920	PA5448	0.30187482851952524	4.3104981318532067e-113	wbpY		[]
PA14_29460	PA2680	0.18050474169569647	2.1171104471071235e-40		least stable	[]
PA14_46950	PA1339	0.3389370477909471	7.016506846812478e-144			['KEGG-Module-M00230: Glutamate/aspartate transport system']
PA14_55410	PA0688	0.28359847104865155	1.773540095898593e-99	lapC		[]
PA14_72880	PA5524	0.28505011948660897	1.5998570365129707e-100			['KEGG-Pathway-pae00780: Biotin metabolism', 'KEGG-Pathway-pae01040: Biosynthesis of unsaturated fatty acids', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00061: Fatty acid biosynthesis', 'KEGG-Module-M00083: Fatty acid biosynthesis, elongation', 'KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP']
PA14_01900	PA0153	0.2833617880929569	2.6217486594768544e-99	pcaH		['KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds']
PA14_07450	PA0574	0.19021160024227776	9.486748865270391e-45		least stable	[]
PA14_11620	PA4037	0.3144676466152637	4.579356537781598e-123			['KEGG-Module-M00254: ABC-2 type transport system']
PA14_17620	PA3609	0.4881133981480723	2.67111e-318	potC		['KEGG-Module-M00299: Spermidine/putrescine transport system']
PA14_66620	PA5040	0.3633129240844179	1.39730593956959e-166	pilQ		[]
PA14_19710	PA3429	0.2877652399206081	1.7107523384075126e-102			[]
PA14_67740	PA5129	0.37738951598054976	1.2586296031412508e-180	grx		[]
PA14_05160	PA0394	0.4793315230563941	2.043734916612936e-305			[]
PA14_43380	PA1634	0.1480185956468938	1.4034815428803584e-27	kdpB	least stable	[]
PA14_28020	PA2791	0.3925855839932166	1.3649312243243255e-196			[]
PA14_06730	PA0517	0.4971705758247642	0.0	nirC		[]
PA14_67490	PA5110	0.4249042367578349	1.8358304674354874e-233	fbp		['KEGG-Pathway-pae00051: Fructose and mannose metabolism', 'KEGG-Pathway-pae00030: Pentose phosphate pathway', 'KEGG-Pathway-pae00680: Methane metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis']
PA14_71560	PA5421	0.3424506725271153	4.9819531515437404e-147	fdhA		['KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation', 'KEGG-Pathway-pae00680: Methane metabolism']
PA14_13460	PA3899	0.3935672785800437	1.1868337680997517e-197			[]
PA14_71090	PA5382	0.3967333838777118	4.2533789968726274e-201			[]
PA14_43710	PA1608	0.36737670126455935	1.4535865643148621e-170			['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA14_07980	PA0613	0.4214733423116706	2.3645029362846582e-229			[]
PA14_42290	PA1721	0.5214970891056945	0.0	pscH	most stable	[]
PA14_71420	PA5411	0.40491242752845663	3.5586212066263036e-210			[]
PA14_23170	PA3175	0.3134187207867206	3.23891743399939e-122			['KEGG-Pathway-pae00340: Histidine metabolism', 'KEGG-Module-M00045: Histidine degradation, histidine => N-formiminoglutamate => glutamate']
PA14_46340	PA1398	0.368087513714812	2.882895932165455e-171			[]
PA14_57630	PA4436	0.4064433463551455	6.662725159460523e-212			[]
