PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	pathways present
PA0088	PA14_01070	0.6569316307847478	0.0	tssF1	most stable	['KEGG-Module-M00334: Type VI secretion system']
PA4363	PA14_56740	0.2645393721993	2.3827946317909737e-86	iciA		[]
PA0333	PA14_04340	0.420222681251936	6.574102043413085e-228			[]
PA1174	PA14_49250	0.4328861786901927	2.954383970405335e-243	napA		['KEGG-Pathway-pae00910: Nitrogen metabolism', 'KEGG-Module-M00529: Denitrification, nitrate => nitrogen', 'KEGG-Module-M00530: Dissimilatory nitrate reduction, nitrate => ammonia']
PA3991	PA14_12170	0.14944640858265604	4.304840997259831e-28		least stable	[]
PA4723	PA14_62490	0.5151435108418932	0.0	dksA	most stable	[]
PA1853	PA14_40550	0.32441588638286184	2.548068957757544e-131			[]
PA3206	PA14_22730	0.18874692149075928	4.37382823030956e-44		least stable	[]
PA0649	PA14_08340	0.3092322443905676	7.001605994996184e-119	trpG		['KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis', 'KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan']
PA1087	PA14_50340	0.2911410216578769	5.404624460052803e-105	flgL		['KEGG-Pathway-pae02040: Flagellar assembly']
PA2729	PA14_28880	0.39568611056736624	5.440539096087675e-200			[]
PA1146	PA14_49580	0.2604738800044289	1.1103792056819942e-83			['KEGG-Pathway-pae00363: Bisphenol degradation', 'KEGG-Pathway-pae00051: Fructose and mannose metabolism', 'KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation', 'KEGG-Pathway-pae00650: Butanoate metabolism']
PA2206	PA14_36180	0.40167645911191385	1.3647196221350505e-206			[]
PA1641	PA14_43290	0.3363269811454481	1.3571370576980675e-141			[]
PA1201	PA14_48770	0.18202209153875787	4.513634869678818e-41		least stable	[]
PA1734	PA14_42120	0.29594318437092665	1.3918380113474582e-108			[]
PA4387	PA14_57030	0.4779749157724589	1.6254095121560024e-303			[]
PA2769	PA14_28290	0.27672749497699606	1.2364752759144248e-94			[]
PA4675	PA14_61850	0.3806742739283164	4.858616738670621e-184	chtA		[]
PA1839	PA14_40730	0.4887074858785871	3.0349e-319			[]
PA4240	PA14_09090	0.5105091052472029	0.0	rpsK	most stable	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA4868	PA14_64390	0.4568164677463529	4.172365293170004e-274	ureC		['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA2437	PA14_33110	0.3953772743995454	1.1810063622174627e-199			[]
PA2896	PA14_26600	0.4172390353299521	2.18255902974384e-224	sbrI		[]
PA3739	PA14_16030	0.2822002260022398	1.702963101426946e-98			[]
PA2854	PA14_27180	0.3235001802376165	1.5034240498494905e-130			[]
PA4420	PA14_57450	0.477241006731165	1.8456261082560414e-302			[]
PA0423	PA14_05510	0.373968751337261	3.508262969586042e-177	pasP		[]
PA2114	PA14_37250	0.30550946783801264	6.093763260911445e-116			[]
PA3838	PA14_14370	0.3910792435172321	5.243458054777237e-195			[]
PA2510	PA14_32200	0.2969136912252584	2.568972330310799e-109	catR		[]
PA4509	PA14_58515	0.4531050723258313	3.7025084678085215e-269			[]
PA5411	PA14_71420	0.4056373273450787	4.957821106210454e-211	gbcB		[]
PA4631	PA14_61280	0.3913487511006219	2.6930051488295438e-195			[]
PA4578	PA14_60570	0.5264057838149557	0.0		most stable	[]
PA2403	PA14_33600	0.3742512100462141	1.8173854988364458e-177	fpvG		[]
PA5465	PA14_72130	0.31793971255000475	6.319720058600148e-126			[]
PA2301	PA14_34850	0.2733948608424688	2.5139140250680376e-92			[]
PA0926	PA14_52280	0.31512838897794593	1.262121788314607e-123			[]
PA2585	PA14_30660	0.5087507776724073	0.0	uvrC	most stable	['KEGG-Pathway-pae03420: Nucleotide excision repair']
PA0236	PA14_02910	0.5060875631900483	0.0		most stable	[]
PA5337	PA14_70450	0.47469714481279296	8.011382273327863e-299	rpoZ		['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00240: Pyrimidine metabolism']
PA1767	PA14_41710	0.5353748432718463	0.0		most stable	[]
PA3552	PA14_18370	0.4743102838911503	2.845779685029472e-298	arnB		['KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
PA2316	PA14_34690	0.22204972408148588	9.587785162619197e-61			[]
PA2951	PA14_25880	0.4635862767235289	2.724388434794637e-283	etfA		[]
PA2636	PA14_30030	0.2437168415837063	3.552184498445521e-73			[]
PA0473	PA14_06190	0.3041167894472836	7.475001456596718e-115			[]
PA5536	PA14_73020	0.5044852331572863	0.0	dksA2	most stable	[]
PA4391	PA14_57070	0.2971584980950398	1.6757238897964083e-109			[]
PA1914	PA14_39780	0.329907875649365	5.3255815893115176e-136			[]
PA4761	PA14_62970	0.4734299574252742	5.0611100884755936e-297	dnaK		['KEGG-Pathway-pae03018: RNA degradation']
PA3421	PA14_19830	0.25365310991960394	2.6104681894880245e-79			[]
PA3626	PA14_17440	0.3708099571281517	5.249725681797139e-174			[]
PA4870	PA14_64410	0.3071849511454446	2.9318991554676e-117			[]
PA1892	PA14_40050	0.2658639419977692	3.1440393052783385e-87			[]
PA2474	PA14_32640	0.424880013424666	1.7772379922218108e-233			[]
PA2739	PA14_28710	0.24200675185618886	3.788079295892501e-72	pheT		['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA2012	PA14_38480	0.378616617642165	6.432595610323795e-182	liuD		['KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA']
PA2655	PA14_29750	0.2007464253559393	9.410345260981568e-50			[]
PA2571	PA14_30840	0.4517710954318876	2.148028526224818e-267			[]
PA1965	PA14_39110	0.34306245786723194	1.311392173898771e-147			[]
PA3770	PA14_15310	0.4992770538841938	0.0	guaB		['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Module-M00050: Guanine ribonucleotide biosynthesis IMP => GDP,GTP']
PA1543	PA14_44500	0.4527875338236894	9.749940355799771e-269	apt		['KEGG-Pathway-pae00230: Purine metabolism']
PA1467	PA14_45460	0.33797008147936136	4.776648453970994e-143			[]
PA4865	PA14_64350	0.4726523813675002	6.387692241028805e-296	ureA		['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA1756	PA14_41840	0.4257529598108442	1.5713678240211374e-234	cysH		['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Module-M00616: Sulfate-sulfur assimilation', 'KEGG-Module-M00176: Assimilatory sulfate reduction, sulfate => H2S']
PA2069	PA14_37745	0.4105043472746747	1.4341191218408133e-216			[]
PA3002	PA14_25230	0.4796739719068325	5.730941367326444e-306	mfd		['KEGG-Pathway-pae03420: Nucleotide excision repair']
PA3628	PA14_17410	0.24546329203271544	3.10702264191329e-74			['KEGG-Pathway-pae00680: Methane metabolism']
PA0037	PA14_00460	0.3621917966274257	1.5972170798880851e-165	trpI		[]
PA1692	PA14_42630	0.4346854084302546	1.7225290734721155e-245			['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00332: Type III secretion system']
PA1209	PA14_48660	0.37149977388773975	1.0710296238027675e-174			[]
PA3836	PA14_14390	0.5593119110582713	0.0		most stable	[]
PA1754	PA14_41870	0.4104228749071331	1.7785360044335424e-216	cysB		[]
PA3586	PA14_17910	0.2671469501789699	4.372032055808703e-88			[]
PA3549	PA14_18430	0.3176899367612675	1.0141194518797091e-125	algJ		[]
PA0180	PA14_02270	0.4411084508801203	1.4083262015514325e-253	cttP		['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA0628	PA14_08150	0.5514385730188462	0.0		most stable	[]
PA4755	PA14_62900	0.3764627324321817	1.0306165170585936e-179	greA		[]
PA2608	PA14_30370	0.41825377934944025	1.397744075060294e-225			['KEGG-Pathway-pae04122: Sulfur relay system']
PA4332	PA14_56280	0.3754500765735705	1.1063123478123627e-178	sadC		[]
PA4810	PA14_63570	0.2365961180703706	5.99134980868093e-69	fdnI		['KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00680: Methane metabolism']
PA3737	PA14_16050	0.5355984072695236	0.0	dsbC	most stable	[]
PA3287	PA14_21530	0.3244576506652519	2.34957173107969e-131			[]
PA4404	PA14_57240	0.4288963373140568	2.3822784371965315e-238			[]
PA1979	PA14_38910	0.3062788632402805	1.5165160926268555e-116	eraS		[]
PA4851	PA14_64170	0.5102877169472418	0.0		most stable	[]
PA3094	PA14_24140	0.2565758884572831	3.628410873985483e-81			[]
PA3110	PA14_23890	0.35971853911336943	3.890302143571576e-163			[]
PA2323	PA14_34600	0.2942178079842777	2.761573557782795e-107			['KEGG-Pathway-pae00030: Pentose phosphate pathway', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis']
PA3933	PA14_12990	0.28688235043269905	7.20759025038121e-102	betT3		[]
PA3610	PA14_17610	0.4548662102312404	1.691056955161771e-271	potD		['KEGG-Module-M00299: Spermidine/putrescine transport system']
PA3658	PA14_17040	0.4881048909491704	2.40006e-318	glnD		[]
PA4172	PA14_09930	0.4423276477738613	3.9242939331670252e-255			['KEGG-Pathway-pae03410: Base excision repair']
PA5171	PA14_68330	0.4396740594269447	9.331853403646188e-252	arcA		['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA0928	PA14_52260	0.2852782719367601	1.0491478160613028e-100	gacS		[]
PA2393	PA14_33730	0.5056641299791382	0.0		most stable	[]
PA1461	PA14_45540	0.4076781231115089	2.421496680039005e-213	motD		['KEGG-Pathway-pae02040: Flagellar assembly', 'KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA3807	PA14_14820	0.4738162299993816	1.4328414155786205e-297	ndk		['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00240: Pyrimidine metabolism', 'KEGG-Module-M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP', 'KEGG-Module-M00053: Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP', 'KEGG-Module-M00050: Guanine ribonucleotide biosynthesis IMP => GDP,GTP']
PA0906	PA14_52530	0.44986055358730187	6.984703434737229e-265	alpR		[]
PA2043	PA14_38090	0.4024629898607029	1.8122629494450317e-207			[]
PA4629	PA14_61260	0.3481234830212202	3.153946041846152e-152			[]
PA1252	PA14_48020	0.27348863574855314	2.1669312057173745e-92	dpkA		[]
PA1018	PA14_51160	0.28304096293584835	4.268256896344611e-99			[]
PA0069	PA14_00810	0.321199750613073	1.2642843631997945e-128			[]
PA2281	PA14_35070	0.3569161921870121	1.8561670183484736e-160			[]
PA3173	PA14_23200	0.27906507748231113	2.8431900507287137e-96			[]
PA1433	PA14_45930	0.2648639177616821	1.4522229811848207e-86			[]
PA0270	PA14_03510	0.3394530612213835	2.288929404149615e-144			[]
PA0488	PA14_06350	0.3146927841825692	2.853086823909051e-123			[]
PA1749	PA14_41930	0.374257729817602	1.7899890309170462e-177			[]
PA3234	PA14_22350	0.4357370271191092	8.394074691935636e-247			[]
PA0605	PA14_07890	0.1907447855977236	5.286307555284049e-45	agtC	least stable	['KEGG-Module-M00193: Putative spermidine/putrescine transport system']
PA2003	PA14_38590	0.28065640381277834	2.1344505580316302e-97	bdhA		['KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies', 'KEGG-Pathway-pae00650: Butanoate metabolism']
PA0631	PA14_08190	0.5095694332716638	0.0		most stable	[]
PA2681	PA14_29440	0.29540727238234404	3.528457342244448e-108			[]
PA0330	PA14_04310	0.4489817291669944	9.869674977077667e-264	rpiA		['KEGG-Pathway-pae00030: Pentose phosphate pathway']
PA4658	PA14_61610	0.2974344694587281	1.0346787036035614e-109			[]
PA4676	PA14_61860	0.3553124489982793	6.157640141190674e-159			['KEGG-Pathway-pae00910: Nitrogen metabolism']
PA0070	PA14_00820	0.6223668639434413	0.0	tagQ1	most stable	[]
PA3690	PA14_16660	0.23730605568891905	2.3033377135388637e-69			[]
PA2021	PA14_38370	0.32043290351549003	5.491852363872002e-128			[]
PA3331	PA14_20970	0.40849462340722903	2.850093045418258e-214			['KEGG-Pathway-pae00903: Limonene and pinene degradation', 'KEGG-Pathway-pae00363: Bisphenol degradation', 'KEGG-Pathway-pae00627: Aminobenzoate degradation']
PA4827	PA14_63830	0.3297162134770468	7.786189782654844e-136			[]
PA1374	PA14_46480	0.21636416764845925	1.0793652796242314e-57			[]
PA5471	PA14_72210	0.3928213924483303	6.98577544506907e-197	armZ		['KEGG-Pathway-pae00312: beta-Lactam resistance']
PA2777	PA14_28170	0.4895199530364161	1.855e-320			[]
PA3031	PA14_24880	0.4294758887565257	4.65995555090281e-239			[]
PA2775	PA14_28200	0.3799238086703518	2.8985257290963653e-183	tsi4		[]
PA2146	PA14_36820	0.4120526406077147	2.372430994588974e-218			[]
PA0317	PA14_04140	0.37458406158804297	8.365162070892982e-178			[]
PA4155	PA14_10210	0.26757326975799073	2.2643039177129595e-88			[]
PA1722	PA14_42280	0.5508033123581217	0.0	pscI	most stable	['KEGG-Module-M00332: Type III secretion system']
PA3096	PA14_24080	0.480179673681034	1.0605206757162749e-306	xcpY		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00331: Type II general secretion pathway']
PA1479	PA14_45330	0.3904707520429759	2.3549552859503187e-194	ccmE		[]
PA0604	PA14_07870	0.2625037567788292	5.236786709925703e-85	agtB		['KEGG-Module-M00193: Putative spermidine/putrescine transport system']
PA5386	PA14_71140	0.3624189066403017	9.619341661467947e-166	cdhA		[]
PA2934	PA14_26090	0.18564107198047636	1.1146197081387294e-42	cif	least stable	[]
PA2412	PA14_33510	0.4493445543518858	3.3103061036410983e-264			[]
PA4820	PA14_63720	0.27863698497506983	5.6891713906921425e-96			[]
PA5328	PA14_70340	0.30551985386311137	5.980587618780088e-116	sphB		[]
PA1551	PA14_44420	0.463570200959031	2.8663344687267763e-283			[]
PA0806	PA14_53830	0.15485084461153198	4.613530730168448e-30		least stable	[]
PA0137	PA14_01680	0.4805436371239538	3.1434910343480668e-307			[]
PA2572	PA14_30830	0.5019872364033319	0.0		most stable	[]
PA2652	PA14_29800	0.4271962378218816	2.8034758697527637e-236			['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA3966	PA14_12560	0.4079316680503503	1.2468467144452296e-213			[]
PA1529	PA14_44660	0.38368141876465056	3.6126695971058717e-187	lig		['KEGG-Pathway-pae03410: Base excision repair', 'KEGG-Pathway-pae03030: DNA replication', 'KEGG-Pathway-pae03430: Mismatch repair', 'KEGG-Pathway-pae03420: Nucleotide excision repair']
PA1643	PA14_43270	0.4123489692770936	1.0793862261187331e-218			[]
PA2423	PA14_33290	0.3626433309608815	5.825788405763454e-166			[]
PA2768	PA14_28300	0.3227081030434467	6.945690139888291e-130			[]
PA4090	PA14_11010	0.40395218319622733	3.9044752271254273e-209			[]
PA2757	PA14_28430	0.3111902160407253	1.913513367333047e-120			[]
PA1280	PA14_47660	0.3880531016070466	8.919742987722534e-192			['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism', 'KEGG-Module-M00122: Cobalamin biosynthesis, cobinamide => cobalamin']
PA4438	PA14_57650	0.4481814350891856	1.0933065735396438e-262			[]
PA0254	PA14_03130	0.3545160528028744	3.4781469087929956e-158	hudA		[]
PA3664	PA14_16970	0.3386295470336588	1.239525112763107e-143			[]
PA5243	PA14_69240	0.4314067827446872	1.9836744863220564e-241	hemB		['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA0553	PA14_07200	0.3721408912362301	2.4360508065064642e-175			[]
PA1553	PA14_44380	0.4904458726629386	7.6e-322	ccoO1		['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type']
PA4425	PA14_57500	0.3337803815849938	2.3327451547286724e-139			['KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis']
PA2817	PA14_27710	0.2884517811674155	5.157584533146405e-103			[]
PA5076	PA14_67050	0.3944915187341575	1.0856052640415069e-198			['KEGG-Module-M00236: Putative polar amino acid transport system']
PA4380	PA14_56940	0.3929880355997667	4.615623209424623e-197	colS		[]
PA2273	PA14_35170	0.3555692895350019	3.519252292684159e-159	soxR		[]
PA3979	PA14_12360	0.4832906209056397	3.0965207831244e-311			[]
PA1908	PA14_39850	0.3171679262020194	2.7208437712104935e-125			[]
PA3000	PA14_25270	0.4806890687219203	1.932919192457006e-307	aroP1		[]
PA0125	PA14_01520	0.34431323651735823	9.642696258067177e-149			[]
PA1012	PA14_51250	0.42055250357467255	2.669337877388412e-228			[]
PA2406	PA14_33570	0.3887524085879728	1.6098531581684011e-192	fpvK		[]
PA0098	PA14_01190	0.4611549671255671	5.72680554289393e-280			['KEGG-Pathway-pae00780: Biotin metabolism', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00061: Fatty acid biosynthesis', 'KEGG-Module-M00083: Fatty acid biosynthesis, elongation', 'KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP']
PA3719	PA14_16300	0.21802486008509028	1.4151828047177594e-58	armR		['KEGG-Pathway-pae00312: beta-Lactam resistance']
PA4244	PA14_09040	0.5583569230969099	0.0	rplO	most stable	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA1175	PA14_49230	0.4307127987906104	1.4170347860858663e-240	napD		[]
PA3938	PA14_12920	0.5569710681903104	0.0		most stable	['KEGG-Pathway-pae00920: Sulfur metabolism']
PA0357	PA14_04670	0.5397642343566074	0.0	mutM	most stable	['KEGG-Pathway-pae03410: Base excision repair']
PA4314	PA14_56060	0.4340922325728616	9.424862336438985e-245	purU1		['KEGG-Pathway-pae00670: One carbon pool by folate', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA0171	PA14_02140	0.30635637189721465	1.3179381827683386e-116			[]
PA1887	PA14_40110	0.2179232989907124	1.60319078884815e-58			[]
PA0773	PA14_54290	0.37219325631791306	2.1582089765766128e-175	pdxJ		['KEGG-Pathway-pae00750: Vitamin B6 metabolism', 'KEGG-Module-M00124: Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P']
PA3443	PA14_19570	0.4836757601388837	8.437370524097e-312			['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Module-M00436: Sulfonate transport system']
PA0622	PA14_08070	0.5494855977504746	0.0		most stable	[]
PA0536	PA14_06980	0.48800526142318	3.37701e-318			[]
PA1917	PA14_39730	0.31509802853374463	1.3360056718257462e-123			[]
PA4785	PA14_63250	0.28513816846409656	1.3245131180649928e-100			['KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies', 'KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae00380: Tryptophan metabolism', 'KEGG-Pathway-pae00900: Terpenoid backbone biosynthesis', 'KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00310: Lysine degradation', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00650: Butanoate metabolism']
PA5270	PA14_69590	0.4915560397806493	1.5e-323			['KEGG-Module-M00236: Putative polar amino acid transport system']
PA5071	PA14_66990	0.4666065644117051	1.8622344389577915e-287			[]
PA0338	PA14_04420	0.4223566857069057	1.8942223577363145e-230			[]
PA3564	PA14_18210	0.30239456330185804	1.628217728908643e-113			[]
PA3796	PA14_14975	0.3850485073817313	1.3321612940089454e-188			[]
PA0503	PA14_06540	0.3421897006498682	8.046238547259246e-147			['KEGG-Pathway-pae00780: Biotin metabolism', 'KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP']
PA4696	PA14_62160	0.3851521716400222	1.0365597182236292e-188	ilvI		['KEGG-Pathway-pae00660: C5-Branched dibasic acid metabolism', 'KEGG-Pathway-pae00290: Valine, leucine and isoleucine biosynthesis', 'KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis', 'KEGG-Pathway-pae00650: Butanoate metabolism', 'KEGG-Module-M00019: Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine', 'KEGG-Module-M00570: Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine']
PA1962	PA14_39150	0.17160668704799786	1.242960219369336e-36	azoR2	least stable	[]
PA5413	PA14_71440	0.3601429558066208	1.520338424296063e-163	ltaA		['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism']
PA3355	PA14_20680	0.2804963571194246	2.7715398129718996e-97			[]
PA4348	PA14_56540	0.5446102572995171	0.0		most stable	[]
PA0864	PA14_53090	0.08897310977215322	7.09554131801347e-11		least stable	[]
PA4612	PA14_61020	0.2817198444005096	3.74664030074161e-98			[]
PA3720	PA14_16290	0.2652388452095369	8.188783787305673e-87			[]
