PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression	pathways present
PA4252	PA14_08960	0.5733074920940229	0.0	rplX	most stable	4230.3700160003145	4531.593227458959	51.0093939080989	1384.8762452588626	2751.5593313322997	5252.568742033938	31534.579201844102	20535337.179151896	31483.569807936005	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA2562	PA14_31390	0.2484726713123805	4.4574730872598687e-76			1053.2134109850017	1320.978779198919	8.28181547819202	267.3961198980187	560.6820627618335	1339.813196535345	15846.5446914139	1744984.9350938662	15838.262875935709	[]
PA1616	PA14_43620	0.1895449106059076	1.8860054282251582e-44			154.17145444662728	124.7788653301083	0.0	82.55492033186025	127.137079218596	190.88598495324047	1644.68265993439	15569.765233069304	1644.68265993439	[]
PA4470	PA14_58030	0.4963303093735137	0.0	fumC1		2472.571197317805	6835.512584086237	0.0	89.82562607550463	224.5598947977885	898.0797097031433	52023.2262311211	46724232.28720132	52023.2262311211	['KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Module-M00009: Citrate cycle (TCA cycle, Krebs cycle)', 'KEGG-Module-M00011: Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate']
PA5502	PA14_72600	0.2959632368594421	1.3441733693841444e-108			260.8763947838231	151.80817449344832	9.28251483595018	155.2736937779435	232.7270079595475	341.415722183701	1018.68972905298	23045.721843033243	1009.4072142170297	[]
PA2654	PA14_29760	0.4350630645273272	5.827303676127786e-246			792.5564846093022	567.0683904875913	31.9849470608811	435.26519219148224	642.9342003689666	989.4268213093112	5094.9900408593	321566.55949018715	5063.005093798419	['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA3492	PA14_18910	0.4308410832177471	9.85562120236349e-241			109.37175939096954	100.86459908094427	0.0	50.481680298094794	77.93330981407716	129.1062157607193	729.03796743571	10173.66734775962	729.03796743571	[]
PA0687	PA14_55430	0.17565516687556634	2.519722472475047e-38	hxcS		50.15847736741654	125.35556536263508	0.0	1.94929749935544	10.2147853483777	35.19696359696383	1174.9997411857	15714.017767385874	1174.9997411857	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00331: Type II general secretion pathway']
PA2648	PA14_29860	0.5185836391018944	0.0	nuoM		775.8274080794632	548.8386738083326	24.0572355721646	389.81597045697333	610.276490174187	1057.7380188716	3675.54464407334	301223.8898676893	3651.4874085011747	['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00144: NADH:quinone oxidoreductase, prokaryotes']
PA0478	PA14_06250	0.1347754854761189	4.1648410932823314e-23		least stable	63.98392160536847	65.70066963431505	0.0	27.08013909697333	45.1128336236626	71.58801023763229	533.759572352576	4316.577990397407	533.759572352576	[]
PA0740	PA14_54700	0.0861947634057931	2.7139649589026597e-10	sdsA1	least stable	149.2644141118973	298.2145510171417	0.0	30.7268078940936	53.082932102916956	127.25468731003076	4354.86700323838	88931.9184383554	4354.86700323838	[]
PA3007	PA14_25160	0.41957132856875096	3.8866442182155654e-227	lexA		742.0698488296229	1450.4172896491345	96.3320695145492	312.196901713199	445.2554786277114	668.333490718254	21564.5220496149	2103710.314113141	21468.189980100356	[]
PA2091	PA14_37460	0.2391114237505685	1.9968685884699796e-70			55.4238717807827	121.8938766822288	0.0	5.046170958608023	12.7027728484393	33.65422296258963	899.1494627863989	14858.1171726224	899.1494627863989	[]
PA1348	PA14_46840	0.3587656680378915	3.1902595105700825e-162			158.96821335694912	178.91993599611908	0.0	44.339678578601166	98.1861573003362	219.18678779263078	2191.0877213498998	32012.343496855352	2191.0877213498998	[]
PA4951	PA14_65410	0.12815620956987345	4.9814705500110346e-21	orn	least stable	428.2413831054371	245.69062357941837	90.11504295349329	292.0696976718932	379.5138642837715	503.26083616765703	3393.40627032837	60363.882514843426	3303.2912273748766	[]
PA0640	PA14_08280	0.4262656783404607	3.7677244816308475e-235			380.54783790938484	913.9458834581185	0.0	42.996766110108034	144.909279811585	353.3418145163076	13744.3984228089	835297.0778900401	13744.3984228089	[]
PA0522	PA14_06800	0.3287766415462606	4.9919159399153726e-135			49.48386904729204	91.21370997909723	0.0	2.452709149623576	9.063483199318156	47.186791788788135	677.843813019325	8319.940888150863	677.843813019325	[]
PA4490	PA14_58260	0.5347657084986184	0.0	magC		326.29691256828613	367.8697667616728	17.9400854736762	150.88542784457826	231.59830061380302	354.97891035477755	5302.09601187643	135328.16529728755	5284.155926402754	[]
PA2712	PA14_29070	0.20359938998589333	3.7242404013854916e-51			96.21665110282672	91.74493184647619	0.0	35.59748477132842	67.90067322874029	117.04093133990851	574.30549092407	8417.132519514558	574.30549092407	[]
PA5544	PA14_73110	0.4839193043030757	3.70479691664e-312			343.60802567579896	302.4741098169838	22.689769462491302	150.0951050550695	240.86414745928448	435.89715222008596	2178.70120227477	91490.5871095768	2156.0114328122786	[]
PA3734	PA14_16100	0.3682524562646019	1.8401333071399675e-171			230.02173753544486	469.0460089805508	0.0	37.87117752739717	81.0633358989696	262.6485248080305	8581.548006297091	220004.1585405831	8581.548006297091	[]
PA3892	PA14_13560	0.25467086301160435	5.9267965490565074e-80			86.28158970080473	100.88328681979885	0.0	25.461243689082824	50.465920594243954	102.77762962297199	1095.13757250495	10177.437559565802	1095.13757250495	[]
PA0981	PA14_51600	0.1373701270267136	5.9722998349434624e-24			348.88469826641784	1332.40954086386	0.0	42.36536937912158	99.4051924114645	212.9435744652655	20579.5295154114	1775315.1845850425	20579.5295154114	[]
PA5231	PA14_69070	0.5586778668118254	0.0		most stable	2125.5263236137534	2607.0649375551793	34.5760723418716	703.354367109458	1351.30677023163	2320.129106178685	18474.268143666202	6796787.5886295885	18439.69207132433	[]
PA1296	PA14_47440	0.2362824848896435	9.130506257219089e-69			346.51286171758187	289.83385901191053	47.11722754055921	178.05687919878002	269.8691081981715	429.49048191502123	3653.31386002091	84003.66582973603	3606.196632480351	[]
PA0887	PA14_52800	0.4287516522884692	3.578334445384135e-238	acsA		3422.722136423482	5230.309321761208	45.6345030909326	1077.5267028502549	1933.5020921688647	3826.1866621691142	79876.4183307026	27356135.601302184	79830.78382761168	['KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00680: Methane metabolism', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis']
PA1767	PA14_41710	0.5866702260467326	0.0		most stable	1088.8380476403306	592.0994830225125	198.088915249854	719.4476268169757	1017.01422883205	1299.41288010822	6892.24232631057	350581.7977955265	6694.153411060716	[]
PA0959	PA14_51860	0.5209666548866146	0.0			543.9296367842935	556.4808990803859	60.7005980284157	242.036268536661	385.92341535478704	623.992648343489	7255.6734338683	309670.9910413147	7194.972835839884	[]
PA0403	PA14_05270	0.4362902326481432	1.7053931795642175e-247	pyrR		261.65425953008173	306.98844967600024	11.782423936972899	116.36969935577123	186.00595247781098	280.1205265746662	4596.75407570434	94241.90823447412	4584.971651767367	['KEGG-Pathway-pae00240: Pyrimidine metabolism']
PA2661	PA14_29680	0.20818974355986186	1.8599992407808383e-53			148.94506581740157	135.67727030200658	0.0	71.39454907797753	103.66025767566799	174.47886634488705	1120.31269896891	18408.321676603755	1120.31269896891	[]
PA0389	PA14_05070	0.33930846538977616	3.080398189340641e-144			319.2555022018362	295.240139399419	28.1373064912163	162.41759513232	246.1009724370855	344.75762419713686	2448.3838839031	87166.73991258835	2420.2465774118837	[]
PA0749	PA14_54600	0.1716468211895592	1.1963992420124636e-36			129.52474420468715	92.55376695450113	0.0	71.32430307111167	98.792777491644	156.03503105904676	648.50340251235	8566.199777468106	648.50340251235	[]
PA3160	PA14_23360	0.3427272970213004	2.633847668940595e-147	wzz		2239.097076982163	3698.3266269272426	0.0	650.1124317784347	1204.3214641301695	2535.12634290887	64409.525953888886	13677619.839439034	64409.525953888886	[]
PA1409	PA14_46230	0.18821352719344306	7.65834862477436e-44	aphA		79.33827713214478	117.42030884084812	0.0	18.4598456629789	34.84659028388165	81.90199796707148	960.9540483807448	13787.528928280157	960.9540483807448	[]
PA2896	PA14_26600	0.3924688815198391	1.6772748583499135e-196	sbrI		275.8972543540889	398.078088393807	0.0	121.54649550734051	196.84126615326	309.9569489189748	8207.522645952758	158466.1644592676	8207.522645952758	[]
PA4950	PA14_65400	0.2940043663761257	3.9907077870267674e-107			352.4896861373911	343.48812787672506	45.2002999166617	194.38026331334373	295.8249469574155	431.8394916712927	8274.6331961334	117984.09399225745	8229.432896216738	[]
PA0045	PA14_00570	0.4578371668834066	1.7732645751482396e-275			307.1213704352877	348.91456222611777	11.186413407318499	81.94128649028133	191.391413999733	402.72930089078596	2514.12105077004	121741.37173344346	2502.934637362721	[]
PA5118	PA14_67580	0.5795906815031694	0.0	thiI	most stable	772.0966274647142	769.965304638867	5.349676126602179	297.38613302937875	553.757217855235	949.8600537666396	7922.362262510551	592846.5703476232	7917.012586383949	['KEGG-Pathway-pae04122: Sulfur relay system', 'KEGG-Pathway-pae00730: Thiamine metabolism']
PA0415	PA14_05410	0.26849503165595484	5.436459658005592e-89	chpC		188.95640526622373	130.96480668368275	0.0	97.58674415122074	164.6700970727765	235.36171516365474	738.411516505818	17151.780589694394	738.411516505818	[]
PA0061	PA14_00730	0.38033672128429946	1.0855570790869358e-183			168.85275211874594	156.04442040818654	0.0	66.93186874964225	116.8902601360825	224.6977874850255	1303.97921043569	24349.861140526864	1303.97921043569	[]
PA0500	PA14_06500	0.2841191859739001	7.185890251790947e-100	bioB		1212.1380343539242	1074.9822790166604	91.2690061818652	555.0365932509492	925.1805612720508	1566.1383317680552	11005.1202549091	1155586.9001998531	10913.851248727236	['KEGG-Pathway-pae00780: Biotin metabolism']
PA1258	PA14_47940	0.08527515570572508	4.19268978248988e-10	lhpM	least stable	36.58942930561992	72.8833789322169	0.0	2.7450123482394324	9.26094511740078	27.364198831315104	525.6273740524131	5311.986924577121	525.6273740524131	['KEGG-Module-M00236: Putative polar amino acid transport system']
PA3853	PA14_14160	0.3520633649277289	6.97442226373972e-156			191.5963514429935	99.78234624577006	12.2863297577575	128.9686328248805	171.95027645248348	230.403590075694	835.244738861203	9956.516622310743	822.9584091034454	[]
PA0422	PA14_05500	0.32795245652220834	2.5337411067267536e-134			673.5578231427454	1032.1008628438503	0.0	244.097587144748	358.97694308517663	647.1902414415813	10599.230620915301	1065232.1910830205	10599.230620915301	[]
PA2320	PA14_34660	0.2075504483598652	3.920739825152236e-53	gntR		284.5375166968369	308.4673939288386	0.0	104.34151964795277	191.351764055472	338.02167042932126	3163.31046771541	95152.13311724928	3163.31046771541	[]
PA2633	PA14_30070	0.4735527154963564	3.389625440137141e-297			327.8431075711983	257.96981749239325	12.0850322426158	158.21475664814545	256.75479719707903	435.5703296575564	1957.9814623364002	66548.42673705867	1945.8964300937844	[]
PA4326	PA14_56200	0.3820102617117502	1.9980145120133366e-185			238.28621350835812	309.08901189649583	0.0	88.00000695383561	152.85837082166054	287.7766314627562	3856.19288618171	95536.01727515217	3856.19288618171	[]
PA4340	PA14_56420	0.3609222901715857	2.698040376932398e-164			246.97464312959175	180.7451694318336	13.7617242163642	136.1697016270613	190.7159253514945	287.2299837729865	1287.79276311305	32668.816272942222	1274.0310388966855	[]
PA0540	PA14_07020	0.2853366211073351	9.520600960957319e-101			85.42543581226545	121.20050721557443	0.0	31.54817455910355	54.04068425925521	91.46789475035357	1568.77690860966	14689.562949312514	1568.77690860966	[]
PA5070	PA14_66980	0.5148358423332453	0.0	tatC		444.4840381511343	360.8357121900814	55.4554110483036	245.63584634625423	330.85130953727503	479.9052477531037	3438.10812426541	130202.41119172324	3382.6527132171063	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Pathway-pae03060: Protein export']
PA2967	PA14_25660	0.4446545679142652	4.0581995775983585e-258	fabG		1863.2803269359658	1340.619030228489	242.60277178397598	856.2048532998393	1531.1125889946002	2578.6940573858096	11279.2351215624	1797259.3842107744	11036.632349778423	['KEGG-Pathway-pae00780: Biotin metabolism', 'KEGG-Pathway-pae01040: Biosynthesis of unsaturated fatty acids', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00061: Fatty acid biosynthesis', 'KEGG-Module-M00083: Fatty acid biosynthesis, elongation', 'KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP']
PA5469	PA14_72180	0.16469857542815128	7.728139161375595e-34			143.35149007852206	249.0078124311356	0.0	30.126448354892073	69.18439359874465	149.60820414207677	2842.41536299787	62004.8906517396	2842.41536299787	[]
PA2617	PA14_30270	0.3301121562967113	3.551548814071333e-136	aat		131.63107276139687	91.34977265897498	0.0	77.18797186011784	113.42592701774099	160.61635713441999	1233.87444208081	8344.780964846415	1233.87444208081	[]
PA0396	PA14_05190	0.4415823396046548	3.5080853609211456e-254	pilU		775.6742418463588	621.2770324005485	118.197811578225	427.7066309429955	608.0777354248011	906.1289359032977	8047.4810620668	385985.1509884322	7929.283250488575	[]
PA4520	PA14_58650	0.4384246672434901	3.541602611886012e-250			667.8782063699124	439.7683939867685	0.0	370.58095138632444	561.6680571608482	848.6412574025287	3406.364770174501	193396.2403497016	3406.364770174501	['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA5313	PA14_70160	0.3336327846201259	3.138833832882747e-139	gabT2		636.9717334246542	623.3772244443143	42.3693907097791	276.25951934916674	488.339439015038	734.6714930918488	6288.6603168462	388599.1639558968	6246.290926136421	['KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism']
PA3558	PA14_18310	0.364549518553656	8.099065040989055e-168	arnF		129.07291693807423	332.1937474220627	0.0	16.4412041373064	51.67040352182001	115.07967622705351	3702.0899335528397	110352.6858263132	3702.0899335528397	[]
PA4701	PA14_62230	0.5427126645846623	0.0			876.7137166452527	390.71196224177595	142.120946548896	586.4167206632693	800.3370145584206	1072.9125808019626	3224.57315716432	152655.83743881894	3082.452210615424	[]
PA3654	PA14_17080	0.4379946788599796	1.2335958233605422e-249	pyrH		915.9091628493833	624.1124222404204	120.525968460049	508.3835573031113	756.4029419395799	1109.4863971833797	6059.93107506916	389516.31559480476	5939.405106609112	['KEGG-Pathway-pae00240: Pyrimidine metabolism']
PA5343	PA14_70550	0.42145253557734186	2.269938365360575e-229			227.53221699901363	152.6982731019794	0.0	113.97927230809223	206.6821967409295	295.38203694916734	1167.80528443474	23316.762608326684	1167.80528443474	[]
PA2265	PA14_35290	0.3971911129511672	1.2306586762468067e-201			471.49077156193687	502.06101075049315	0.0	183.8176351108675	326.2697937714945	581.1694213587894	4672.79345766645	252065.2585158068	4672.79345766645	['KEGG-Pathway-pae00030: Pentose phosphate pathway']
PA4695	PA14_62150	0.3884531953500962	3.3508761868039382e-192	ilvH		704.4320076552284	707.3519102262525	104.724968654752	324.5493823059025	533.5484971180125	872.0931054528253	10120.3696821708	500346.7249007282	10015.644713516049	['KEGG-Pathway-pae00660: C5-Branched dibasic acid metabolism', 'KEGG-Pathway-pae00290: Valine, leucine and isoleucine biosynthesis', 'KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis', 'KEGG-Pathway-pae00650: Butanoate metabolism', 'KEGG-Module-M00019: Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine', 'KEGG-Module-M00570: Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine']
PA3582	PA14_17960	0.2761269093596467	3.239986590428118e-94	glpK		1355.0765158323288	2171.87601440717	35.1238556982665	314.96685062395727	698.5583024475554	1520.9079307104473	26993.8139955908	4717045.4219571715	26958.690139892533	['KEGG-Pathway-pae00561: Glycerolipid metabolism']
PA5290	PA14_69840	0.3158741649775517	3.113766513638967e-124			216.0168364452361	196.78002077375217	0.0	110.35102211661301	161.20962654137952	245.5613286510865	1703.294198463	38722.376575718336	1703.294198463	[]
PA5382	PA14_71090	0.3409345182251381	1.0820322742306993e-145			94.36598098623121	103.00156214593949	0.0	39.11458976164865	65.54479919673099	106.59141900318924	842.806907858124	10609.321804503832	842.806907858124	[]
PA0942	PA14_52070	0.495849725467262	0.0			315.94870043799284	508.07006761061785	8.13719148337411	108.47570892636077	200.0469059150295	334.20643547347925	8389.08584312468	258135.1936018577	8380.948651641305	[]
