PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	comparison	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression
PA3656	PA14_17060	0.786667703670955	0.0	rpsB		most stable in SPELL	6507.623131766085	9689.827452508578	103.880554299817	1230.85661178494	3295.3116408278997	7880.616164603532	98443.3950399982	93892756.05938888	98339.51448569838
PA1948	PA14_39320	0.6491971783806323	0.0	rbsC			193.3291550489544	181.36158492684663	0.209768480626356	85.4176899210178	141.21837657991898	232.84247592334597	2105.2263798123604	32892.024487177805	2105.016611331734
PA3902	PA14_13420	0.2517464940245621	4.1221351882314944e-78				181.83272500555583	141.73462565248832	13.4975724889013	92.7894264651751	149.006760260555	226.032310975541	1465.44524673433	20088.704108851	1451.9476742454287
PA4974	PA14_65750	0.7863633205714163	0.0				734.3874043003409	386.1518705569029	72.9228518399392	437.212151936076	690.666707120813	928.634724312442	3127.17937594857	149113.2671345951	3054.256524108631
PA5434	PA14_71710	0.7643326734263002	0.0	mtr			137.49212477541838	88.54518164842682	5.336911333535871	77.4403063567954	117.40861265228399	174.19342850663296	799.427745686019	7840.249193152901	794.0908343524831
PA4777	PA14_63160	0.21876618417413304	5.682706610294721e-59	pmrB			230.53274282632353	586.0714803967987	5.03735932924874	77.183956454369	123.086120601353	218.891260627129	10900.1509861125	343479.78013449523	10895.113626783252
PA3190	PA14_22980	0.5565738935714666	0.0				2628.6187671319262	4204.151780398519	10.0747186584975	337.20944183412104	1028.8238094124401	3031.33125555583	32265.392423729903	17674892.192628037	32255.317705071408
PA1207	PA14_48700	0.5636742329939852	0.0	kefB			296.42621967593277	152.1134298918433	67.57367354228029	198.790833470048	252.365946553043	352.5523920765409	1291.86273324794	23138.49555346073	1224.2890597056598
PA2548	PA14_31620	0.7701614309571365	0.0				60.491482309631074	104.9629228986743	3.4382721731627406	20.5638569021188	33.4322923952143	56.3521049948339	1574.37789110814	11017.215183433043	1570.9396189349773
PA5225	PA14_69010	0.8014179935240254	0.0				259.82593566344553	156.62356915447089	9.1153564799924	147.929362801633	218.53222086284302	331.716889566411	1126.00083823515	24530.942414685323	1116.8854817551576
PA0766	PA14_54390	0.7002870942881636	0.0	mucD			2175.01071919982	1395.207467920746	160.086323620885	1123.35535990433	2024.83109747267	2879.210618183569	10793.3965555292	1946603.8785418195	10633.310231908315
PA4157	PA14_10190	0.35495025273523795	1.354123019248849e-158				108.03536988341439	124.9280155215883	3.8043524059802096	60.1528988453263	92.8044316666122	130.39684718431602	2761.3485485356105	15607.00906216221	2757.54419612963
PA2478	PA14_32590	0.33931110705014433	3.0637350818756044e-144			least stable in SPELL	123.48350812720672	213.21458016382817	0.770311806520402	46.72448763485029	74.94823103137709	124.506046153456	3128.88265265372	45460.45719443751	3128.1123408471994
PA1127	PA14_49800	0.11931545075661483	2.0300219146105086e-18		least stable	least stable in counts	460.371623734655	913.284395687588	19.0286093753408	135.67439449360901	214.423772467046	373.209465250086	8581.97924843496	834088.3874064428	8562.95063905962
PA1794	PA14_41380	0.8408839955594511	0.0	glnS	most stable	most stable in both	1389.0335512505617	965.0953040360802	129.006295129364	708.425207146176	1154.5325312956	1793.1855457372799	7249.55690790011	931408.945872494	7120.550612770746
PA3726	PA14_16210	0.7971172930935557	0.0				175.42435362356343	249.84383246699238	4.58238528585115	64.736313689428	115.583593219169	184.65368983389303	2592.94134053879	62421.94062179456	2588.358955252939
PA0172	PA14_02150	0.7736139646168966	0.0	siaA			278.3948465647269	325.42459694213426	5.3266318768364105	86.7193779375394	181.088641293973	335.415289214722	2688.06683976454	105901.16829495053	2682.7402078877035
PA1119	PA14_49900	0.6102380139370276	0.0	yfiB			248.15262201642807	281.0771101870835	24.205650163022998	103.95925230221201	157.36652704424802	274.387710031769	2260.15421949949	79004.34187112188	2235.948569336467
PA5026	PA14_66450	0.6231990391111585	0.0				73.23319655470972	100.94400606957427	4.80419357707016	32.1291454264043	50.8908858509607	79.74214720420359	1218.93983772897	10189.692361374247	1214.1356441518997
PA0356	PA14_04660	0.8373153946664224	0.0		most stable	most stable in counts	229.89893132956874	239.0101798683941	10.2295638022726	99.8071692077386	168.455800843562	277.61319109723803	2734.97153461495	57125.866080722095	2724.7419708126777
PA0307	PA14_04020	0.6813045419308214	0.0				99.69352797366693	82.81004845768037	0.156487119864013	53.6509879146883	83.25933365154941	116.78276147470301	1217.13753929767	6857.5041255633705	1216.9810521778059
PA3247	PA14_21990	0.7667628234458679	0.0				412.62031894740073	207.37710162302793	83.6464224062117	269.659762285454	375.405582748404	508.26208136604106	1658.3705715167996	43005.26227756765	1574.7241491105879
PA3119	PA14_23770	0.4282231638437	1.578825592894831e-237				105.36316435058603	150.1706582169719	4.08763407873099	38.0814653719231	70.9198650469867	116.75748086115101	1960.8872829511101	22551.22658931859	1956.799648872379
PA3113	PA14_23850	0.5843944201273333	0.0	trpF			427.5948653992213	306.24133641382497	20.1875693355055	200.517728664474	374.309506975496	568.604265845148	1854.86654243752	93783.75612852552	1834.6789731020144
PA0955	PA14_51910	0.8665368456849609	0.0		most stable	most stable in both	486.1392709954427	374.9822407125767	40.4247295488406	227.387068630648	383.3190910188269	630.321442780159	2994.6187298615196	140611.6808498248	2954.194000312679
PA5400	PA14_71300	0.831675945763223	0.0		most stable	most stable in counts	38.53885735257072	58.58191963331519	0.692848612027999	9.64637925851287	19.6758620025923	42.1111957075826	889.3087142356401	3431.8413079241996	888.6158656236121
PA1767	PA14_41710	0.8223297349437321	0.0		most stable	most stable in both	1006.9893762213787	910.5856391882868	93.74565316346559	440.352659027864	780.079952500478	1261.48186319676	10262.7919621	829166.2062959408	10169.046308936535
PA3194	PA14_22910	0.4473585476621449	1.2875146408874181e-261	edd			1777.5525550910286	2191.6490794712427	25.305407326888197	513.935936399842	1161.4152444576598	2348.53744956856	22947.525124565098	4803325.687547145	22922.21971723821
PA0887	PA14_52800	0.505364010997516	0.0	acsA			3113.7877990770467	4668.93998085683	50.1878534437271	822.243866087883	1666.2289010652698	3537.2806252444702	48088.5318097424	21799000.544843372	48038.343956298675
PA3496	PA14_18870	0.4544895619886862	5.36829739093174e-271				847.6664106106527	4290.105989301912	5.631139461856692	82.8957239870663	204.683000673181	456.50195910631896	89679.7923774652	18405009.399444137	89674.16123800335
PA3646	PA14_17180	0.8348049141326684	0.0	lpxD	most stable	most stable in counts	1138.5626809446724	850.5350671398893	143.640173907929	532.258794370636	928.8424294850599	1517.03973239422	5708.980053357521	723409.900434656	5565.3398794495915
PA5156	PA14_68100	0.6844429666983437	0.0				65.22952324388872	57.7296813693527	1.36709630506194	26.412766606710505	44.413981502293396	92.3567415171133	746.125978696012	3332.716111006988	744.75888239095
PA1359	PA14_46710	0.392133273691525	3.8576416914374427e-196				67.12821130047737	108.62155643556487	1.5406236130408002	36.4614259199696	51.7203519533894	76.849398245478	2511.70670528952	11798.642522484604	2510.1660816764793
PA1874	PA14_40260	0.7956847287285083	0.0				3655.997734053908	9539.865514733436	22.926995718389602	253.972894697392	608.1677003694999	1948.27176452077	111445.483362458	91009034.03920025	111422.55636673962
PA2032	PA14_38250	0.5324002587144754	0.0			most stable in SPELL	218.11801898938677	134.38553560079202	0.209768480626356	126.377410223495	185.899034720099	268.334455764382	885.7432294421768	18059.47217871174	885.5334609615504
PA5287	PA14_69795	0.6407449926356047	0.0	amtB			519.1769770992263	1335.0969318153125	41.95738967237679	205.146638420932	294.40392234248	430.08505005309405	19797.4856590454	1782483.817342661	19755.528269373022
PA2935	PA14_26080	0.6274230307208146	0.0				42.430037010438305	76.51346769880615	0.692848612027999	8.96851311848779	16.346564534588097	42.049313060852214	1220.48929857985	5854.310739296253	1219.796449967822
PA1117	PA14_49920	0.4666292912978102	1.7319399205830066e-287				87.32371681802529	60.91392812039137	9.08600777559543	49.1793544157638	72.51372167385709	109.13227568471399	657.252451238255	3710.5066390562065	648.1664434626596
PA2280	PA14_35080	0.2955440119500113	2.783470571500499e-108				66.10893653543701	48.72396896237975	0.23878860549610997	35.544975746367	54.9075831537436	81.985902424488	617.86220818897	2374.025151446945	617.623419583474
PA4335	PA14_56360	0.0651906896912257	1.8258303138905087e-06		least stable	least stable in counts	150.24099533309646	197.91955780646563	2.8155697309283503	51.1458194766835	82.4499851494182	157.388228366049	1863.30157026029	39172.15136230689	1860.4860005293617
PA4438	PA14_57650	0.8573314953048466	0.0		most stable	most stable in counts	558.2849358862966	663.5894650000395	9.570851799251287	161.168274012411	323.035022837654	664.631785927378	5312.240214573811	440350.9780590386	5302.669362774559
PA4644	PA14_61450	0.7810554598708984	0.0				132.39809824701376	267.7217546088039	6.9866118490192495	38.5185513687323	64.7575698557561	107.495767910488	2807.4101878302004	71674.93789081661	2800.4235759811813
PA4610	PA14_61000	0.4215519800278813	1.728009616306163e-229				243.96525605717662	443.66177035423704	2.17323198301629	39.3064830930071	91.1485056243311	255.50446647107498	5156.07269076029	196835.76647385577	5153.899458777274
PA3842	PA14_14330	0.4517917404014749	2.017469035287371e-267	spcS			111.58135316869655	261.9847561620692	0.665395593112025	23.7604632763618	39.2470638022844	84.5718298979875	3162.5814415689397	68636.01246129884	3161.9160459758277
PA2075	PA14_37680	0.517252923561082	0.0				74.39621668403382	67.22908758840994	0.209768480626356	32.5998785366649	50.1460832545658	86.0813814140576	438.569937945755	4519.750217970095	438.36016946512865
PA3677	PA14_16800	0.20891924221531816	7.918541327177001e-54	mexJ			205.03327860541452	248.51435440601068	8.07502773420221	79.33304249062779	140.522838136159	237.13274468234403	2593.95094184967	61759.38434583628	2585.875914115468
PA5464	PA14_72110	0.8012423052560189	0.0				339.86190615817765	222.58741237387878	39.2373908126069	197.995909176017	271.209281246491	413.057673096163	1619.5637438976596	49545.15614729916	1580.3263530850527
PA1817	PA14_41030	0.15036146781916634	2.020650924097062e-28		least stable	least stable in counts	194.60869971930708	163.85840372391053	0.8310151068512209	89.7944566879907	149.613077804902	233.890246747041	1588.96454416459	26849.576470948054	1588.1335290577388
PA5075	PA14_67040	0.8311254542309781	0.0		most stable	most stable in counts	254.58248587968083	199.37131162778098	10.4619338490153	132.17063770240298	203.109637182818	318.02514620436403	1810.4113369869297	39748.919900181754	1799.9494031379143
PA3199	PA14_22830	0.7124819484128835	0.0				211.5453323798854	119.45264702173223	28.26308096998789	132.03322902878799	192.587758970523	260.760185835483	1157.0573964435	14268.934880498555	1128.7943154735121
PA4925	PA14_65040	0.7906639596518366	0.0			most stable in SPELL	214.49129048814655	286.62546738474146	3.0036296187176696	49.7473039341899	115.87551389847602	242.490149823206	2093.03165723996	82154.15855352148	2090.0280276212425
PA0054	PA14_00660	0.5395519909961226	0.0				87.90219960604433	51.97546786785164	7.95648685914181	53.7265493560886	80.0893074838397	113.37414000673701	505.97886999536905	2701.4492600820786	498.02238313622723
PA4490	PA14_58260	0.7665388809469262	0.0	magC			294.49274574572365	427.0648079983629	20.149437316995	108.173659548169	182.497725953379	315.804818123713	7401.578230424641	182384.35023067854	7381.428793107646
PA1545	PA14_44480	0.7418572715651871	0.0				968.2247049722481	2541.727106380298	10.093784667752802	199.63186826560602	409.10332446014297	841.704839064261	53305.144395326904	6460376.683308364	53295.05061065915
PA3353	PA14_20700	0.6216603023567471	0.0			most stable in SPELL	805.9398645317038	685.1281019704368	62.43836082574121	357.10358044072404	623.0440819474289	1035.9009031921198	7183.709640807148	469400.51610961324	7121.271279981407
PA2797	PA14_27950	0.6168861109704277	0.0				652.6252597491273	523.8167283845012	55.9415881472639	338.411296169997	510.92022270142195	816.934846343709	5906.750999035079	274383.96493544226	5850.809410887815
PA2805	PA14_27870	0.6670826366533056	0.0				730.7114554007695	918.0966979719257	11.7504193554707	209.452545984823	496.396033391307	956.287110875934	16195.460689208501	842901.5468269533	16183.71026985303
PA5213	PA14_68850	0.8164521621698548	0.0	gcvP1			731.5165113870502	886.7404344416645	60.171740371881796	236.409359198822	420.374100797953	836.75720135308	6315.56000564037	786308.598073792	6255.388265268488
PA1423	PA14_46030	0.32915009571422577	2.3871053529525653e-135	bdlA			321.80995311246113	404.2612176359171	11.463497859194801	120.047546863533	203.32090956156102	328.392589750541	4087.888259888	163427.13208447432	4076.424762028805
PA2394	PA14_33720	0.4805683628961997	2.8940911173479214e-307	pvdN		most stable in SPELL	392.6522561825974	1041.382491892828	1.09469241856559	21.0644537611225	68.45873424849171	243.094531775094	14893.4284630474	1084477.494420916	14892.333770628833
PA0358	PA14_04680	0.7750593556372527	0.0				99.50703934681087	71.01440952626092	1.9705046768538401	53.03598177915521	80.8048014891969	122.688671975383	797.0118290528551	5043.046360363498	795.0413243760013
PA1967	PA14_39090	0.5073908965905515	0.0				137.89809697407986	135.46072662051145	0.209768480626356	64.0370402189538	102.67034329202	164.788649836591	1526.9135930287302	18349.60845655694	1526.703824548104
PA2453	PA14_32890	0.7030281207651136	0.0				268.1340224277257	792.725646900353	4.12949418750188	47.402433533062	93.0557030571174	193.722197488455	9244.488728738741	628413.9512535832	9240.359234551239
PA3888	PA14_13610	0.5108230102911803	0.0	opuCD			92.25312787373696	95.59671877433334	3.54201666248479	37.20979069084979	63.5833334909162	110.618430854416	1038.54290256589	9138.732640418977	1035.0008859034053
PA0246	PA14_03040	0.7521346645410741	0.0				114.53444621602527	67.87380100332173	4.85223971689504	67.04691122187529	101.545594456103	145.019335299094	644.465307726968	4606.852862638518	639.613068010073
PA0226	PA14_02760	0.6181526975555413	0.0				89.78478013139548	304.6236001738617	1.72447402445587	24.1420947294921	36.4900488357556	72.54268922939791	5889.57280559829	92795.53778288474	5887.848331573834
PA1259	PA14_47930	0.8589866475683828	0.0	lhpH	most stable	most stable in counts	58.51048628047571	89.28862567229982	0.753019791447303	13.4269047662096	30.3413641963442	65.2329300168874	1057.69854451629	7972.4586744480775	1056.9455247248427
PA0704	PA14_55200	0.7935027197712989	0.0				184.54498158590505	150.24586360774651	0.14020680308678699	90.3524462636844	143.67082749587	234.423827539908	1100.10307747107	22573.81953123757	1099.9628706679832
PA2681	PA14_29440	0.7177272107495466	0.0				51.085952053692665	34.62215559727895	1.9021762029901101	31.686389430897197	43.9223056371378	61.5147363469452	534.151342503574	1198.693658202194	532.249166300584
PA0044	PA14_00560	0.37270304505315577	6.630971894043179e-176	exoT		most stable in SPELL	616.2905377434321	1772.427773459014	0.8310151068512209	132.586029479019	213.06175966055	389.172222869973	23408.9057906735	3141500.2121288776	23408.07477556665
PA4845	PA14_64080	0.5414634323776436	0.0	dipZ			669.5117434997992	3370.2421375089925	25.305407326888197	172.655460991329	261.866498405243	382.97887529226097	79254.248848338	11358532.065441184	79228.94344101111
