PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label
PA3462	PA14_19340	0.7971142522079312	0.0		most stable
PA2346	PA14_34320	0.7228425951343026	0.0		most stable
PA5012	PA14_66250	0.6899338538358435	0.0	waaF	most stable
PA0805	PA14_53840	0.2792555769060488	2.0872805727902484e-96
PA3101	PA14_24020	0.6830500965479843	0.0	xcpT	most stable
PA4839	PA14_63990	0.6782814669967113	0.0	speA	most stable
PA5059	PA14_66850	0.8064734899760837	0.0		most stable
PA2080	PA14_37610	0.4890489749992475	9.3843e-320	kynU
PA4852	PA14_64180	0.7968531070851198	0.0		most stable
PA4914	PA14_64910	0.7950630074578926	0.0	amaR	most stable
PA3877	PA14_13750	0.5264216072677161	0.0	narK1	most stable
PA4046	PA14_11520	0.8132183627914188	0.0		most stable
PA3885	PA14_13660	0.5481768592976529	0.0	tpbA	most stable
PA0513	PA14_06690	0.6511015737218254	0.0	nirG	most stable
PA4718	PA14_62430	0.4557433521228653	1.1412871987356784e-272
PA5153	PA14_68070	0.7235137692170297	0.0		most stable
PA4296	PA14_55810	0.7798599159657693	0.0	pprB	most stable
PA3421	PA14_19830	0.6533559851668979	0.0		most stable
PA3915	PA14_13260	0.2146669903590414	8.458855028421056e-57	moaB1
PA2428	PA14_33240	0.4190407059841899	1.6481942235650586e-226
PA0824	PA14_53640	0.5417994188216102	0.0		most stable
PA2049	PA14_38010	0.39223572692163244	2.9918692314243947e-196
PA0327	PA14_04270	0.3021602028410137	2.4722802104887094e-113	carP
PA5369	PA14_70860	0.499213205371932	0.0	pstS
PA2337	PA14_34440	0.4040556394976499	2.9885494508957e-209	mtlR
PA3266	PA14_21760	0.3585367068615891	5.283750310744236e-162	capB
PA1461	PA14_45540	0.5179829299590846	0.0	motD	most stable
PA4051	PA14_11460	0.7977644203682319	0.0	thiL	most stable
PA3783	PA14_15140	0.7474249721514582	0.0		most stable
PA0769	PA14_54340	0.6829772739015872	0.0		most stable
PA3398	PA14_20130	0.2948615372854359	9.080152433692654e-108
PA1553	PA14_44380	0.804009019965522	0.0	ccoO1	most stable
PA3922	PA14_13140	0.7075598801015244	0.0		most stable
PA4328	PA14_56220	0.7108466382829574	0.0		most stable
PA1099	PA14_50180	0.5140437390481435	0.0	fleR	most stable
PA2478	PA14_32590	0.3393111070501443	3.063735081876476e-144
PA0208	PA14_02550	0.5032361215358849	0.0	mdcA	most stable
PA0126	PA14_01540	0.6083282210911708	0.0		most stable
PA2249	PA14_35500	0.7106467202487687	0.0	bkdB	most stable
PA4380	PA14_56940	0.6446752578178109	0.0	colS	most stable
PA0152	PA14_01890	0.6852020420423333	0.0	pcaQ	most stable
PA3193	PA14_22930	0.6247345620406419	0.0	glk	most stable
PA3099	PA14_24050	0.6143220271860351	0.0	xcpV	most stable
PA2191	PA14_36345	0.47821202400500545	7.404713196847763e-304	exoY
PA0042	PA14_00530	0.6557174324588145	0.0		most stable
PA4465	PA14_57970	0.6862750206483638	0.0		most stable
PA5279	PA14_69700	0.7051659634873129	0.0		most stable
PA1809	PA14_41140	0.7635422177373783	0.0	nppB	most stable
PA4593	PA14_60780	0.14777994720512208	1.685938582530257e-27		least stable
PA1648	PA14_43190	0.5633431309295771	0.0		most stable
PA5303	PA14_70010	0.7035934461866118	0.0		most stable
PA1115	PA14_49940	0.5702046895171691	0.0		most stable
PA0290	PA14_03790	0.7461629466955081	0.0		most stable
PA5341	PA14_70510	0.7661108121286873	0.0		most stable
PA4669	PA14_61750	0.7400716751556612	0.0	ipk	most stable
PA5051	PA14_66750	0.772705409345926	0.0	argS	most stable
PA3106	PA14_23950	0.7549329932318446	0.0		most stable
PA2654	PA14_29760	0.2203982557883877	7.533320710111527e-60
PA0896	PA14_52700	0.6694911209595578	0.0	aruF	most stable
PA2242	PA14_35600	-0.29121600353417015	4.7561668756135955e-105	pslL	least stable
PA3600	PA14_17710	0.5416561491359595	0.0		most stable
PA5192	PA14_68580	0.8666918025356426	0.0	pckA	most stable
PA0510	PA14_06660	0.6247919967299917	0.0	nirE	most stable
PA4142	PA14_10350	0.7366970664933843	0.0		most stable
PA4854	PA14_64200	0.8512584572633582	0.0	purH	most stable
PA4801	PA14_63430	0.6020817770278453	0.0		most stable
PA3442	PA14_19580	0.47243366095802425	1.3018260483577402e-295
PA2948	PA14_25920	0.4209835661519369	8.2064942494983e-229	cobM
PA0236	PA14_02910	0.6252953061769109	0.0		most stable
PA3536	PA14_18620	0.062058144304084135	5.570849636991058e-06		least stable
PA4492	PA14_58290	0.6322039184642259	0.0	magA	most stable
PA2846	PA14_27280	0.6504958768103305	0.0		most stable
PA4624	PA14_61190	0.663171079929491	0.0	cdrB	most stable
PA4284	PA14_55670	0.5652963756450856	0.0	recB	most stable
PA0346	PA14_04530	0.20723613040617087	5.651981562272943e-53
PA0396	PA14_05190	0.6878126135576329	0.0	pilU	most stable
PA4433	PA14_57590	0.8331082323356318	0.0	rplM	most stable
PA3486	PA14_18985	0.08306487295211223	1.1707420942402697e-09	vgrG4b	least stable
PA4009	PA14_11980	0.6753654314030827	0.0		most stable
PA4899	PA14_64740	0.7545452091494582	0.0		most stable
PA4898	PA14_64720	0.7792381298407081	0.0	opdK	most stable
PA4076	PA14_11160	0.6714230378679105	0.0		most stable
PA1965	PA14_39110	0.5812933962661452	0.0		most stable
PA3716	PA14_16330	0.8624778458645527	0.0		most stable
PA1574	PA14_44140	0.5978201076032849	0.0		most stable
PA0196	PA14_02470	0.2839563181429157	9.40981209682568e-100	pntB
PA0678	PA14_55520	0.7713076690599124	0.0	hxcU	most stable
PA4490	PA14_58260	0.7665388809469262	0.0	magC	most stable
PA5346	PA14_70580	0.7226708430224169	0.0	sadB	most stable
PA2637	PA14_30020	0.7811109165222541	0.0	nuoA	most stable
PA2962	PA14_25740	0.5847375088422215	0.0	tmk	most stable
PA1123	PA14_49850	0.46257893334135586	6.534023425777872e-282
PA0891	PA14_52760	0.6986053384210188	0.0		most stable
PA2994	PA14_25350	0.8330837361496896	0.0	nqrF	most stable
PA0946	PA14_52020	0.6426497357478591	0.0		most stable
PA5186	PA14_68500	0.8450299761780877	0.0		most stable
PA4126	PA14_10600	0.7836440982515436	0.0		most stable
PA0840	PA14_53400	0.5532676732577294	0.0		most stable
PA0528	PA14_06880	0.7032659913787909	0.0		most stable
PA0894	PA14_52730	0.21978327850691698	1.6162140279752278e-59
PA0525	PA14_06840	0.5017225253900153	0.0		most stable
PA0609	PA14_07940	0.665631062730453	0.0	trpE	most stable
PA2675	PA14_29510	0.7458906350608773	0.0		most stable
PA2140	PA14_36890	0.5813682169339209	0.0		most stable
PA1910	PA14_39820	0.8429047803869995	0.0	femA	most stable
PA1361	PA14_46680	0.816380787360668	0.0	norM	most stable
PA5441	PA14_71840	0.7959659615624735	0.0		most stable
PA0574	PA14_07450	0.7731366131278391	0.0		most stable
PA1438	PA14_45870	0.4934349924259586	0.0
PA0872	PA14_52990	0.35192680869373355	9.355823559050734e-156	phhA
PA0728	PA14_48880	-0.05771741380915992	2.402120177583838e-05		least stable
PA3037	PA14_24810	0.764429371359644	0.0		most stable
PA4427	PA14_57520	0.8130909358320096	0.0	sspB	most stable
PA2925	PA14_26220	0.8664804598687719	0.0	hisM	most stable
PA3035	PA14_24830	0.746039321216977	0.0		most stable
PA3417	PA14_19900	0.7081888337753186	0.0		most stable
PA1847	PA14_40630	0.5444789886256242	0.0	nfuA	most stable
PA3610	PA14_17610	0.7243615730148723	0.0	potD	most stable
PA0482	PA14_06290	0.6774105816457535	0.0	glcB	most stable
PA0519	PA14_06750	0.7327619613735948	0.0	nirS	most stable
PA5000	PA14_66110	0.6301539806573666	0.0	wapR	most stable
PA1448	PA14_45740	0.6620200380794616	0.0	fliR	most stable
PA0371	PA14_04870	0.7764007497815811	0.0		most stable
PA1467	PA14_45460	0.5621768282831916	0.0		most stable
PA2542	PA14_31690	0.5522574261942508	0.0		most stable
PA0600	PA14_07820	0.38606106606351653	1.1443404245962351e-189	agtS
PA0374	PA14_04910	0.8672152087500317	0.0	ftsE	most stable
PA3996	PA14_12130	0.4407373337515682	4.1759670358010075e-253	lis
PA0754	PA14_54540	0.3830341311530768	1.714211295460907e-186
PA5521	PA14_72840	0.48201616096400657	2.2607715942454e-309
PA3657	PA14_17050	0.5522378202166291	0.0	map	most stable
PA3094	PA14_24140	0.40630550512419666	8.716805749997542e-212
PA0926	PA14_52280	0.640286683269444	0.0		most stable
PA4724.1	PA14_62520	0.5236225280255611	0.0		most stable
PA0704	PA14_55200	0.7935027197712989	0.0		most stable
PA4320	PA14_56130	0.8216401281056096	0.0		most stable
PA4163	PA14_10040	0.542184243780161	0.0		most stable
PA1322	PA14_47140	0.8291716389206897	0.0		most stable
PA3481	PA14_19065	0.5810800417957902	0.0		most stable
PA3075	PA14_24380	0.5040217484056349	0.0		most stable
PA1610	PA14_43680	0.5860382409596895	0.0	fabA	most stable
PA0698	PA14_55290	0.5728640552192368	0.0		most stable
PA0828	PA14_53550	0.7762400385322068	0.0		most stable
PA4889	PA14_64620	0.7166739165495261	0.0		most stable
PA0352	PA14_04610	0.8256826300252076	0.0		most stable
PA2988	PA14_25430	0.8042762090196555	0.0	lolE	most stable
PA2194	PA14_36320	0.5647049413299945	0.0	hcnB	most stable
PA3440	PA14_19610	0.794720500494275	0.0		most stable
PA0402	PA14_05260	0.7594002633296936	0.0	pyrB	most stable
PA4974	PA14_65750	0.7863633205714163	0.0		most stable
PA4026	PA14_11750	0.6987223155331037	0.0		most stable
PA0050	PA14_00630	0.581119034625415	0.0		most stable
PA2048	PA14_38020	0.5049320515658451	0.0		most stable
PA2156	PA14_36680	0.5319209329847069	0.0		most stable
PA4939	PA14_65250	0.7830242833215818	0.0		most stable
PA3934	PA14_12980	0.5985540990514681	0.0		most stable
PA0540	PA14_07020	0.34316127344527075	1.0675038505925147e-147
PA1184	PA14_49110	0.5471656434181881	0.0		most stable
PA5351	PA14_70640	0.20012884671408615	1.881117192719054e-49	rubA1
PA4720	PA14_62450	0.8717898757226603	0.0	trmA	most stable
PA2057	PA14_37900	0.8378724534632532	0.0	sppR	most stable
PA5376	PA14_71000	0.6082234606263144	0.0	cbcV	most stable
PA1602	PA14_43780	0.5773425793729644	0.0		most stable
PA0350	PA14_04580	0.7292917850072433	0.0	folA	most stable
PA0348	PA14_04560	0.29894555714990373	7.313808764794722e-111
PA1858	PA14_40450	0.6615004852359623	0.0	str	most stable
PA1080	PA14_50450	0.5376232181665188	0.0	flgE	most stable
PA3572	PA14_18100	0.38311113271160296	1.4246210454698575e-186
PA4137	PA14_10440	0.7898088620763891	0.0		most stable
PA0123	PA14_01500	0.6774576590992654	0.0		most stable
PA0401	PA14_05250	0.6885886403394906	0.0		most stable
PA3992	PA14_12160	0.5287360027000684	0.0	sltB3	most stable
PA1401	PA14_46310	0.09053007927353342	3.285712883888175e-11		least stable
PA3352	PA14_20720	0.6531585153616672	0.0		most stable
PA2283	PA14_35050	0.5853806715124429	0.0		most stable
PA5232	PA14_69090	0.6262294446717552	0.0		most stable
PA3288	PA14_21520	0.2517798680199294	3.9285552532193876e-78
PA4016	PA14_11900	0.5730247419436018	0.0		most stable
PA3199	PA14_22830	0.7124819484128835	0.0		most stable
PA5483	PA14_72380	0.36587623855869855	4.059869133373594e-169	algB
PA2240	PA14_35630	0.047177160599955074	0.000557470127143405	pslJ	least stable
PA1433	PA14_45930	0.45202359915574575	9.973060644604037e-268
PA1120	PA14_49890	0.45717210032324457	1.3900044397761173e-274	tpbB
PA4484	PA14_58190	0.8420044722882396	0.0	gatB	most stable
PA4725	PA14_62530	0.7610631028481628	0.0	cbrA	most stable
PA0999	PA14_51390	0.5430920432260022	0.0	pqsD	most stable
PA0153	PA14_01900	0.808497101248042	0.0	pcaH	most stable
PA4117	PA14_10700	0.6073722059216339	0.0	bphP	most stable
PA3732	PA14_16140	0.4515735946106473	3.912659542333083e-267
PA0931	PA14_52230	0.5007595457819224	0.0	pirA	most stable
PA5502	PA14_72600	0.6036058766666008	0.0		most stable
PA2549	PA14_31610	0.4895114440722037	1.9106e-320
PA5141	PA14_67890	0.8176525517362055	0.0	hisA	most stable
PA3347	PA14_20770	0.798472678506388	0.0	hsbA	most stable
PA0138	PA14_01690	0.6452813612233403	0.0		most stable
PA2613	PA14_30320	0.7579392664023057	0.0		most stable
PA3112	PA14_23860	0.7464551831805709	0.0	accD	most stable
PA0963	PA14_51820	0.8291755033352985	0.0	aspS	most stable
PA1623	PA14_43530	0.6176957708193938	0.0		most stable
PA2424	PA14_33280	0.7118318399190602	0.0	pvdL	most stable
PA0599	PA14_07810	0.46903650744457154	7.733366350532287e-291
PA4202	PA14_09580	0.4771157363242348	2.792508172694211e-302	nmoA
PA3878	PA14_13740	0.31500456189608883	1.591667581151179e-123	narX
PA3979	PA14_12360	0.756486496665641	0.0		most stable
PA1068	PA14_50590	0.6360608662140765	0.0		most stable
PA0614	PA14_07990	0.5562345194038296	0.0		most stable
PA3409	PA14_20000	0.6423335984822558	0.0	hasS	most stable
PA3624	PA14_17460	0.7523754792632241	0.0	pcm	most stable
PA0731	PA14_54820	0.4766332421473973	1.3740774879698803e-301
PA0870	PA14_53010	0.6232569297817152	0.0	phhC	most stable
PA3787	PA14_15100	0.7288400901703769	0.0		most stable
PA4040	PA14_11590	0.7377226019652896	0.0		most stable
PA4417	PA14_57410	0.5963594365633944	0.0	murE	most stable
PA5466	PA14_72140	0.4533547607392628	1.727937981930935e-269
PA4488	PA14_58240	0.790486658148446	0.0	magE	most stable
PA2884	PA14_26770	0.33853492627784626	1.50454205895822e-143
PA0163	PA14_02030	0.6643563181678029	0.0		most stable
PA2417	PA14_33440	0.5962244362576523	0.0		most stable
PA3599	PA14_17720	0.45778557891610583	2.080699351091751e-275
PA2889	PA14_26700	0.37130811256111895	1.666388868791322e-174	atuD
PA4566	PA14_60445	0.8038812113044607	0.0	obg	most stable
PA3558	PA14_18310	0.3467393802971125	5.8961210340127516e-151	arnF
PA0472	PA14_06180	0.6595630753123273	0.0	fiuI	most stable
PA0651	PA14_08360	0.759520521633977	0.0	trpC	most stable
PA2137	PA14_36920	0.6939378274786899	0.0		most stable
PA2093	PA14_37430	0.6953811089929521	0.0		most stable
PA4129	PA14_10560	0.7159673220671141	0.0		most stable
PA1862	PA14_40410	0.5800942363571512	0.0	modB	most stable
PA1352	PA14_46800	0.726223208919125	0.0		most stable
PA0379	PA14_04960	0.6753625512704637	0.0		most stable
PA3381	PA14_20350	0.6054590466063282	0.0		most stable
PA2870	PA14_26970	0.6858105349472953	0.0		most stable
PA0322	PA14_04210	0.5837832531895141	0.0		most stable
PA4420	PA14_57450	0.6752181482712625	0.0		most stable
PA3735	PA14_16090	0.7970407729790907	0.0	thrC	most stable
PA5475	PA14_72260	0.6312190101579666	0.0		most stable
PA3713	PA14_16360	0.8145292143580917	0.0	spdH	most stable
PA3122	PA14_23730	0.6481202670500974	0.0		most stable
PA0627	PA14_08140	0.3729643700851029	3.6182199748106146e-176
PA1262	PA14_47900	0.8757577633301776	0.0		most stable
PA1727	PA14_42220	0.6000521748343193	0.0	mucR	most stable
PA2389	PA14_33770	0.6459109519378078	0.0	pvdR	most stable
PA0334	PA14_04370	0.6081954476348723	0.0		most stable
PA0303	PA14_03950	0.6526099094439718	0.0	spuG	most stable
PA3984	PA14_12280	0.857604603268123	0.0	lnt	most stable
PA0037	PA14_00460	0.5834978301039814	0.0	trpI	most stable
PA2338	PA14_34420	0.1999208057241075	2.374238088484539e-49		least stable
PA4517	PA14_58610	0.2896997165802102	6.258546902442645e-104
PA2560	PA14_31420	0.47880436316669744	1.035893203834038e-304
PA4601	PA14_60870	0.5164357702245395	0.0	morA	most stable
PA4523	PA14_58690	0.7384821558404686	0.0		most stable
PA1566	PA14_44240	0.6261099318975099	0.0	pauA3	most stable
PA2135	PA14_36960	0.6335725705831912	0.0		most stable
PA2961	PA14_25760	0.6931036087306242	0.0	holB	most stable
PA0991	PA14_51480	0.32940992482072534	1.4278799925705924e-135	hptA
PA3132	PA14_23610	0.3151414756492712	1.2315457885280952e-123
PA5439	PA14_71800	0.7037170124365193	0.0		most stable
PA1912	PA14_39800	0.5592718407874396	0.0	femI	most stable
PA0583	PA14_07600	0.78466424108717	0.0		most stable
PA4413	PA14_57360	0.7170509140601234	0.0	ftsW	most stable
PA1507	PA14_44950	0.6359582790450915	0.0		most stable
PA3603	PA14_17675	0.7733497261131703	0.0	dgkA	most stable
PA1168	PA14_49310	0.2142560236322524	1.3889056326052223e-56
PA3392	PA14_20200	0.6663952709628939	0.0	nosZ	most stable
PA1787	PA14_41470	0.7908819512624478	0.0	acnB	most stable
PA4053	PA14_11430	0.7848827994491381	0.0	ribE	most stable
PA2583	PA14_30700	0.6286379299068484	0.0		most stable
PA1849	PA14_40610	0.7314934800772213	0.0		most stable
PA5110	PA14_67490	0.703859915032996	0.0	fbp	most stable
PA2277	PA14_35130	0.519054697659372	0.0	arsR	most stable
PA4243	PA14_09050	0.79491917471721	0.0	secY	most stable
PA2558	PA14_31460	0.3799567503559674	2.6802310795095457e-183
PA2055	PA14_37915	0.8676470393429384	0.0		most stable
PA1860	PA14_40430	0.8109943638226697	0.0		most stable
PA4628	PA14_61250	0.8371258247760984	0.0	lysP	most stable
PA2591	PA14_30580	0.7138593184476765	0.0	vqsR	most stable
PA1241	PA14_48190	0.6058363876675422	0.0		most stable
PA3369	PA14_20480	0.5297024142214776	0.0		most stable
PA1355	PA14_46760	0.7945227460172772	0.0		most stable
PA1353	PA14_46780	0.7263718153452462	0.0		most stable
PA1607	PA14_43720	0.301700252908338	5.605192319791694e-113
PA3178	PA14_23120	0.47779275497532625	2.9723898566662316e-303
PA4724	PA14_62510	0.8397953691871421	0.0		most stable
PA0507	PA14_06620	0.6281681366139974	0.0		most stable
PA3456	PA14_19400	0.6790353546985131	0.0		most stable
PA2862	PA14_27100	0.5923190367854819	0.0	lipA	most stable
PA4611	PA14_61010	0.6069270082994627	0.0		most stable
PA4237	PA14_09130	0.8221630132793981	0.0	rplQ	most stable
PA1900	PA14_39960	0.6398073110733073	0.0	phzB2	most stable
PA0808	PA14_53810	0.44491011114319967	1.9012988864983236e-258
PA2668	PA14_29575	0.6973911154891411	0.0		most stable
PA5221	PA14_68955	0.29168865117657206	2.1231047349446477e-105
PA3507	PA14_10840	-0.14544055122215718	1.115861205723702e-26		least stable
PA3521	PA14_18790	0.4189770696125431	1.959652885851916e-226	opmE
PA3945	PA14_12840	0.5578898198777806	0.0		most stable
PA4900	PA14_64750	0.8256309764808836	0.0		most stable
PA3287	PA14_21530	0.3567139250998032	2.890074317378667e-160
PA1046	PA14_50830	0.6664802279650923	0.0		most stable
PA2681	PA14_29440	0.7177272107495467	0.0		most stable
PA4813	PA14_63620	0.31387578837023333	1.3123575304851504e-122	lipC
PA4980	PA14_65840	0.6091484933710026	0.0		most stable
PA3854	PA14_14150	0.5427567618152584	0.0		most stable
PA3076	PA14_24370	0.225745950294419	8.941143413234132e-63
PA1624	PA14_43520	0.5913569532247618	0.0		most stable
PA3669	PA14_16910	0.39495151851851207	3.4332671110055863e-199
PA3477	PA14_19120	0.7274191074884112	0.0	rhlR	most stable
PA5566	PA14_73390	0.6468140656250259	0.0		most stable
PA0785	PA14_54120	0.6745006441364242	0.0	azoR1	most stable
PA4362	PA14_56730	0.8163637304319392	0.0		most stable
PA5557	PA14_73280	0.8302686198312855	0.0	atpH	most stable
PA2932	PA14_26130	0.4882930263737069	1.25901e-318	morB
PA4006	PA14_12020	0.7599025574297441	0.0	nadD1	most stable
PA0980	PA14_51610	0.25566901299052713	1.375579288740439e-80
PA1797	PA14_41280	0.356059706813905	1.2075411309452586e-159
PA2300	PA14_34870	0.7567834419797476	0.0	chiC	most stable
PA1958	PA14_39200	0.7818818776357983	0.0		most stable
PA2352	PA14_34250	0.7432256663792308	0.0		most stable
PA4922	PA14_65000	0.436489540132472	9.597169157823322e-248	azu
PA1301	PA14_47390	0.722138594130887	0.0		most stable
PA2724	PA14_28930	0.7990502316677942	0.0		most stable
PA4511	PA14_58540	0.6834122921454757	0.0		most stable
PA3851	PA14_14200	0.3716434544425221	7.687768045469073e-175
PA3378	PA14_20380	0.6001578931907273	0.0		most stable
PA1139	PA14_49660	0.2839917971407457	8.873165828337148e-100
PA5076	PA14_67050	0.6900548920238938	0.0		most stable
PA1131	PA14_49750	0.7165568334614503	0.0		most stable
PA4021	PA14_11830	0.7735409313399332	0.0		most stable
PA3910	PA14_13330	0.6434676812263393	0.0	eddA	most stable
PA2071	PA14_37710	0.6997049356647803	0.0	fusA2	most stable
PA3307	PA14_21240	0.7131204585273391	0.0		most stable
PA4975	PA14_65760	-0.09913739239395171	3.680772581811919e-13		least stable
PA3391	PA14_20230	0.45541355078870227	3.147742022152123e-272	nosR
PA0873	PA14_52980	0.583595653562495	0.0	phhR	most stable
PA4186	PA14_09750	0.7289394817134337	0.0		most stable
PA0652	PA14_08370	0.6936464561503959	0.0	vfr	most stable
PA5190	PA14_68560	0.7077665763643239	0.0		most stable
PA4263	PA14_08850	0.8398087648099469	0.0	rplC	most stable
PA5082	PA14_67130	0.382498604354934	6.199888712184814e-186	dguC
PA4158	PA14_10180	0.7944677427069974	0.0	fepC	most stable
