PA14 id	PAO1 homolog id	Transcriptional similarity across strains	P-value	Name	label
PA14_60070	PA1939	0.16070336120815704	2.849953287140419e-32		least stable
PA14_72060	PA5460	0.7200977262027776	0.0		most stable
PA14_11750	PA4026	0.6987612806046899	0.0		most stable
PA14_51390	PA0999	0.5418990147912466	0.0	pqsD	most stable
PA14_22630	PA3216	0.7156360734980097	0.0		most stable
PA14_47270	PA1312	0.6424666417934654	0.0		most stable
PA14_07530	PA0577	0.6815719751935205	0.0	dnaG	most stable
PA14_28920	PA2725	0.5615721389073848	0.0		most stable
PA14_10770	PA4112	0.8519470700121788	0.0		most stable
PA14_49060	PA1189	0.3281853477968711	1.6959694925203797e-134
PA14_25440	PA2987	0.7613107758778098	0.0		most stable
PA14_01400	PA0115	0.6480376139749042	0.0		most stable
PA14_61860	PA4676	0.7114116046332765	0.0		most stable
PA14_57900	PA4458	0.7848177853392512	0.0		most stable
PA14_61550	PA4653	0.6449504319862526	0.0		most stable
PA14_02910	PA0236	0.6253322859859994	0.0		most stable
PA14_17450	PA3625	0.8383277210182175	0.0	surE	most stable
PA14_33270	PA2425	0.7395375998379521	0.0	pvdG	most stable
PA14_18275	PA3560	0.6069410420713254	0.0	fruA	most stable
PA14_12060	PA4003	0.8643484697486167	0.0	pbpA	most stable
PA14_12990	PA3933	0.49370767821148553	0.0
PA14_42940	PA1666	0.7134171407863854	0.0	lip2.1	most stable
PA14_55260	PA0700	0.6937868247868281	0.0		most stable
PA14_00630	PA0050	0.5807986420853901	0.0		most stable
PA14_14710	PA3815	0.3189278522098914	1.0222279730115136e-126
PA14_68820	PA5210	0.6340887274971106	0.0		most stable
PA14_45210	PA1486	0.8696671167317069	0.0		most stable
PA14_01080	PA0089	0.6079841937022823	0.0		most stable
PA14_34840	PA2302	0.8114145414869252	0.0		most stable
PA14_24490	PA3063	0.6931957569990825	0.0	pelB	most stable
PA14_10650	PA4121	0.7978708675011169	0.0		most stable
PA14_00150	PA0014	0.2489855498072756	2.220067122585948e-76
PA14_42860	PA1673	0.6542237815217217	0.0		most stable
PA14_58790	PA4530	0.7341554559340329	0.0		most stable
PA14_26980	PA2869	0.3969195190603	2.6606464975486084e-201
PA14_38710	PA1995	0.5849426640295422	0.0		most stable
PA14_40430	PA1860	0.8110628518157962	0.0		most stable
PA14_36560	PA2166	0.7222517867056871	0.0		most stable
PA14_47880	PA1264	0.7781462726421746	0.0		most stable
PA14_17780	PA3595	0.7825219740745447	0.0		most stable
PA14_46680	PA1361	0.8163079813143067	0.0		most stable
PA14_54820	PA0731	0.4765739215248104	1.901079888163391e-301
PA14_66140	PA5002	0.8430877318715068	0.0	dnpA	most stable
PA14_53640	PA0824	0.5417552422819203	0.0		most stable
PA14_45700	PA1451	0.6734124514165674	0.0		most stable
PA14_01060	PA0087	0.5557213146814998	0.0		most stable
PA14_53300	PA0848	0.35916123440652364	1.4284754140896823e-162
PA14_36200	PA2204	0.6150520232646147	0.0		most stable
PA14_00550	PA0043	0.7295947082462846	0.0		most stable
PA14_61700	PA4665	0.8740420857761358	0.0	prfA	most stable
PA14_42740	PA1683	0.800690306407765	0.0		most stable
PA14_10620	PA4124	0.7899993727134673	0.0	hpcB	most stable
PA14_66910	PA5064	0.7725566016451214	0.0		most stable
PA14_65470	PA4955	0.6700068100692181	0.0		most stable
PA14_61300	PA4633	0.40693690658575965	1.8396564860278905e-212
PA14_14340	PA3840	0.44320341912828176	3.31446546211584e-256
PA14_03700	PA0283	0.46850304894153244	4.8636663429372743e-290	sbp
PA14_24830	PA3035	0.746058493180501	0.0		most stable
PA14_02500	PA0198	0.623961840346844	0.0	exbB1	most stable
PA14_04910	PA0374	0.8672031019177161	0.0	ftsE	most stable
PA14_72400	PA5485	0.5892647695615431	0.0		most stable
PA14_18230	PA3563	0.5532550891169598	0.0	fruR	most stable
PA14_60420	PA4565	0.6502236534699645	0.0	proB	most stable
PA14_10470	PA4136	0.28111844817423515	1.045442618967842e-97
PA14_20670	PA3356	0.6905816548038093	0.0		most stable
PA14_29720	PA2658	-0.03663288243953519	0.007379026184667735		least stable
PA14_14500	PA3828	0.8050047534093043	0.0		most stable
PA14_25450	PA2986	0.8357811214790665	0.0		most stable
PA14_53010	PA0870	0.6226933485582128	0.0	phhC	most stable
PA14_61750	PA4669	0.7399471887199096	0.0	ipk	most stable
PA14_39780	PA1914	0.7635585428351476	0.0		most stable
PA14_20940	PA3334	0.6048964863678191	0.0		most stable
PA14_37250	PA2114	0.20925738392177973	5.445342879790652e-54
PA14_46340	PA1398	0.4262740239379016	4.069695979195916e-235
PA14_15780	PA3761	0.4247411393555314	2.885972909994843e-233
PA14_60660	PA4584	0.17850823555016224	1.5498965460492063e-39		least stable
PA14_69450	PA5260	0.4225203608672008	1.3321955310791647e-230	hemC
PA14_16680	PA3688	0.8193626842045926	0.0		most stable
PA14_50030	PA1110	0.5659421936837219	0.0		most stable
PA14_25470	PA2985	0.16959371763224645	8.45796163282806e-36		least stable
PA14_08510	PA0665	0.5606409494619278	0.0		most stable
PA14_36520	PA2171	0.668800869455145	0.0		most stable
PA14_47100	PA1326	0.31002379390184026	1.7242320592825405e-119	ilvA2
PA14_56910	PA4377	0.6525497997753761	0.0		most stable
PA14_08500	PA0664	0.761984419910203	0.0		most stable
PA14_00510	PA0041	0.5309904629250152	0.0		most stable
PA14_40860	PA1830	0.3249623751340137	9.314413651883863e-132
PA14_70810	PA5366	0.5043529882796546	0.0	pstB	most stable
PA14_72230	PA5473	0.6713319794791437	0.0		most stable
PA14_11970	PA4010	0.56878847944612	0.0		most stable
PA14_42760	PA1681	0.7572405088827968	0.0	aroC	most stable
PA14_58380	PA4499	0.4986052278094224	0.0	psdR
PA14_39110	PA1965	0.5810724458006074	0.0		most stable
PA14_03450	PA0266	0.639789775123483	0.0	gabT	most stable
PA14_13490	PA3897	0.2937390084965029	6.59595273070663e-107
PA14_39500	PA1934	0.45750138993267553	5.643405193059536e-275
PA14_44690	PA1526	0.4848357566465629	1.90258430367e-313
PA14_70300	PA5325	0.834296117210181	0.0	sphA	most stable
PA14_72880	PA5524	0.3882566513176255	5.8833927417482886e-192
PA14_16000	PA3742	0.8180389275177057	0.0	rplS	most stable
PA14_20550	PA3367	0.6768451424732295	0.0		most stable
PA14_17060	PA3656	0.7866291275517376	0.0	rpsB	most stable
PA14_43630	PA1615	0.34163018580269155	2.7311037399915155e-146
PA14_38590	PA2003	0.6896113709453915	0.0	bdhA	most stable
PA14_58650	PA4520	0.5134321627182002	0.0		most stable
PA14_04080	PA0313	0.6357928762204812	0.0		most stable
PA14_28340	PA2765	0.7960024573448649	0.0		most stable
PA14_31740	PA2538	0.4097129627602891	1.2688900626856807e-215
PA14_50720	PA1055	0.29501745872040896	7.256255884726907e-108	shaE
PA14_43310	PA1639	0.6493679991952157	0.0		most stable
PA14_35360	PA2260	0.5361601928109057	0.0		most stable
PA14_00070	PA0006	0.7719478435170728	0.0		most stable
PA14_27730	PA2815	0.6897456359757133	0.0	fadE	most stable
PA14_52400	PA0917	0.5542287720687558	0.0	kup	most stable
PA14_29470	PA2679	0.5800255222362403	0.0		most stable
PA14_28000	PA2793	0.7847996890691641	0.0		most stable
PA14_23320	PA3163	0.791470088287987	0.0	cmk	most stable
PA14_05410	PA0415	0.5184477418472251	0.0		most stable
PA14_27720	PA2816	0.7881076636391537	0.0		most stable
PA14_21380	PA3298	0.5758178234451129	0.0		most stable
PA14_20110	PA3400	0.6426161230868883	0.0		most stable
PA14_27250	PA2848	0.813629065673549	0.0		most stable
PA14_10370	PA4140	0.2620199188538157	1.1266185908104108e-84
PA14_48860	PA1193	0.8088845603632172	0.0		most stable
PA14_71200	PA5392	0.7995736389355359	0.0		most stable
PA14_62490	PA4723	0.8013872879204664	0.0	dksA	most stable
PA14_67540	PA5115	0.5918940877736121	0.0		most stable
PA14_09115	PA4238	0.8540773936689489	0.0	rpoA	most stable
PA14_21020	PA3327	0.5030469769051013	0.0		most stable
PA14_09890	PA4176	0.2512247622157343	9.025550764920649e-78	ppiC2
PA14_66660	PA5044	0.46630495350932005	5.509985645252398e-287	pilM
PA14_44370	PA1554	0.8056228861776294	0.0		most stable
PA14_50590	PA1068	0.63592092806766	0.0		most stable
PA14_65170	PA4934	0.87067301034841	0.0	rpsR	most stable
PA14_23640	PA3129	0.7659187065329138	0.0		most stable
PA14_65010	PA4923	0.7619089566905023	0.0		most stable
PA14_19320	PA3464	0.5944891712901503	0.0		most stable
PA14_29350	PA2688	0.8310680786700126	0.0	pfeA	most stable
PA14_16200	PA3727	0.5292197437010563	0.0		most stable
PA14_40670	PA1843	0.7409527079465992	0.0	metH	most stable
PA14_63770	PA4823	0.38386480430883907	2.5154644955046385e-187
PA14_46440	PA1377	0.46474274701650387	7.91095174987884e-285
PA14_68740	PA5204	0.5570841296344268	0.0	argA	most stable
PA14_39300	PA1949	0.17625578046512386	1.4240652635286465e-38	rbsR	least stable
PA14_50480	PA1077	0.6053762546141189	0.0	flgB	most stable
PA14_37690	PA2072	0.7865614509522858	0.0		most stable
PA14_41150	PA1808	0.7639149804770121	0.0	nppC	most stable
PA14_08695	PA4276	0.8376283664769829	0.0	secE	most stable
PA14_04330	PA0332	0.3006018387348971	4.126061087654572e-112
PA14_39580	PA1928	0.33111379345530245	5.14038138743675e-137	rimJ
PA14_08150	PA0628	0.35292288622136636	1.1694879046930893e-156
PA14_05550	PA0427	0.6474691267249902	0.0	oprM	most stable
PA14_40770	PA1838	0.7166800786471407	0.0	cysI	most stable
PA14_44000	PA1586	0.5392460558194007	0.0	sucB	most stable
PA14_05870	PA0450	0.6903315303656484	0.0		most stable
PA14_33230	PA2429	0.8288511547669085	0.0		most stable
PA14_35290	PA2265	0.28758068957421234	2.3326352918080636e-102	gnd
PA14_47600	PA1284	0.7078601602315037	0.0		most stable
PA14_47250	PA1314	0.37431919200084485	1.6729228180230418e-177
PA14_16470	PA3704	0.48104467769430687	6.707372532394118e-308
PA14_64940	PA4917	0.4845320710164259	5.32460362195e-313
PA14_07790	PA0597	0.6038145479608169	0.0		most stable
PA14_00320	PA0028	0.5402379787387206	0.0		most stable
PA14_70290	PA5324	-0.0816640033172407	2.2220092291864393e-09	sphR	least stable
PA14_07700	PA0590	0.43855068037816186	2.733017699274439e-250	apaH
PA14_38490	PA2011	0.653346266775654	0.0	gnyL	most stable
PA14_20580	PA3364	0.4299271202399578	1.4458514837068808e-239	amiC
PA14_42780	PA1679	0.48741225775875613	2.945821e-317
PA14_11460	PA4051	0.797749362385015	0.0	thiL	most stable
PA14_73350	PA5563	0.784078398847605	0.0	soj	most stable
PA14_06090	PA0466	0.52433550081191	0.0		most stable
PA14_49970	PA1113	0.7925268468359813	0.0		most stable
PA14_28380	PA2762	0.3947051267311353	6.925013882959391e-199
PA14_09610	PA4200	0.3964992667473067	7.670379240331488e-201
PA14_65300	PA4943	0.737028900097925	0.0	hflX	most stable
PA14_36370	PA2181	0.6474866471268991	0.0		most stable
PA14_10040	PA4163	0.5422094397507368	0.0		most stable
PA14_00690	PA0057	0.7904717155070028	0.0		most stable
PA14_65180	PA4935	0.836329070512934	0.0	rpsF	most stable
PA14_40300	PA1870	0.7020253193570342	0.0		most stable
PA14_47800	PA1271	0.8385905686328794	0.0		most stable
PA14_03730	PA0286	0.5511338269595565	0.0		most stable
PA14_53650	PA0822	0.5253996371863743	0.0		most stable
PA14_24700	PA3046	0.16079791621648268	2.6203532584306216e-32		least stable
PA14_02470	PA0196	0.28428903948870704	5.657362703431312e-100	pntB
PA14_40220	PA1878	0.7158140515550826	0.0		most stable
PA14_48610	PA1214	0.4415717992752806	4.0331601516807986e-254
PA14_73290	PA5558	0.8420513217414284	0.0	atpF	most stable
PA14_19960	PA3412	-0.11979957049809041	1.4880151105853562e-18		least stable
PA14_27580	PA2821	0.2576335036008772	7.884231593483722e-82
PA14_42510	PA1702	0.4696462682872795	1.2292268733659755e-291
PA14_71340	PA5404	0.5510864658537665	0.0		most stable
PA14_46290	PA1403	0.6834117917095007	0.0		most stable
PA14_13110	PA3924	0.7266653305476666	0.0		most stable
PA14_44650	PA1530	0.6864456073557222	0.0		most stable
PA14_46080	PA1420	0.1769210239228067	7.419753038751247e-39		least stable
PA14_13780	PA3875	0.5110726469335805	0.0	narG	most stable
PA14_09710	PA4189	0.7934136335707912	0.0		most stable
PA14_01410	PA0116	0.2831907536192493	3.4765983173041796e-99
PA14_30820	PA2573	0.806358497157427	0.0		most stable
PA14_26890	PA2876	0.8487898358733595	0.0	pyrF	most stable
PA14_04890	PA0372	0.7258027725536115	0.0		most stable
PA14_54790	PA0734	0.17462292960812695	6.978236934726378e-38		least stable
PA14_71320	PA5402	0.7662266777135993	0.0		most stable
PA14_55390	PA0691	0.4110920707934295	3.3245075345945237e-217
PA14_45400	PA1474	0.6735289840136118	0.0		most stable
PA14_43880	PA1594	0.6381988396198752	0.0		most stable
PA14_14750	PA3812	0.45424079523169875	1.291392717715227e-270
PA14_05775	PA0442	0.6272417987836907	0.0		most stable
PA14_06840	PA0525	0.501798892091944	0.0		most stable
PA14_15250	PA3775	0.763264592988731	0.0		most stable
PA14_29250	PA2697	0.2611944900303637	3.9023316360573676e-84
PA14_44120	PA1576	0.35780562643949304	2.8259644165972583e-161
PA14_57470	PA4422	0.785829105499057	0.0		most stable
PA14_08260	PA0638	0.4435781354217075	1.096242966831558e-256
PA14_36830	PA2145	0.6458261805759027	0.0		most stable
PA14_17660	PA3605	0.653007031726351	0.0		most stable
PA14_06790	PA0521	0.5703953186851406	0.0		most stable
PA14_25480	PA2984	0.8606351224643907	0.0		most stable
PA14_21300	PA3303	0.7216337171754013	0.0		most stable
PA14_00810	PA0069	0.569131001316342	0.0		most stable
PA14_42920	PA1667	0.6686953935354671	0.0	hsiJ2	most stable
PA14_36570	PA2165	0.6978373102690183	0.0	glgA	most stable
PA14_26400	PA2912	0.5730911815994706	0.0		most stable
PA14_35040	PA2284	0.6576095234476473	0.0		most stable
PA14_48630	PA1212	0.569780556569412	0.0		most stable
PA14_56300	PA4333	0.8462401757942782	0.0		most stable
PA14_24950	PA3025	0.40935569403265487	3.250573593726946e-215
PA14_73360	PA5564	0.834958461520832	0.0	gidB	most stable
PA14_44460	PA1547	0.6388870340813495	0.0		most stable
PA14_37370	PA2098	0.7416389446545736	0.0		most stable
PA14_65050	PA4926	0.7510115299195906	0.0		most stable
PA14_55640	PA4281	0.48442095571659227	7.75722239128e-313	sbcD
PA14_22490	PA3223	0.4540678511672502	2.1926346323354415e-270	acpD
PA14_63050	PA4767	0.5241397237206538	0.0		most stable
PA14_15670	PA3768	0.5997931735549801	0.0		most stable
PA14_43280	PA1642	0.6309497437126127	0.0	selD	most stable
PA14_66270	PA5014	0.7527764575071024	0.0	glnE	most stable
PA14_63230	PA4783	0.4976392106293497	0.0
PA14_30350	PA2610	0.4462284686822519	4.2075987233271805e-260
PA14_13750	PA3877	0.5264527347105888	0.0	narK1	most stable
PA14_44630	PA1532	0.7420499463484276	0.0	dnaX	most stable
PA14_57210	PA4402	0.8438803267155917	0.0	argJ	most stable
PA14_07570	PA0580	0.8258072687588303	0.0	gcp	most stable
PA14_57850	PA4454	0.7252164276110229	0.0		most stable
PA14_72390	PA5484	0.2896517777649573	7.0927520101377e-104
PA14_67050	PA5076	0.6900370209915594	0.0		most stable
PA14_20760	PA3348	0.5402208128885974	0.0		most stable
PA14_41240	PA1801	0.704482005015846	0.0	clpP	most stable
PA14_09490	PA4209	0.6826829435114422	0.0	phzM	most stable
PA14_06260	PA0479	0.701633354330338	0.0		most stable
PA14_38250	PA2032	0.5327055400371866	0.0		most stable
PA14_66250	PA5012	0.6898082585712342	0.0	waaF	most stable
PA14_26480	PA2907	0.6075578569432079	0.0	cobL	most stable
PA14_47810	PA1270	0.8398601282179604	0.0		most stable
PA14_33680	PA2398	0.48360425827064996	1.2273927585006e-311	fpvA
PA14_73370	PA5565	0.8115577482148634	0.0	gidA	most stable
PA14_04700	PA0360	0.4797856070668652	4.502303574899649e-306
PA14_39160	PA1961	0.3531575087412975	7.047149754903744e-157
PA14_38320	PA2026	0.15553911320850988	2.590165902957617e-30		least stable
PA14_41920	PA1750	0.7930592783796633	0.0	aroF-1	most stable
PA14_57330	PA4411	0.7523167276970859	0.0	murC	most stable
PA14_10990	PA4092	0.8066952356247621	0.0	hpaC	most stable
PA14_73400	PA5567	0.8154434962319578	0.0	trmE	most stable
PA14_72070	PA5461	0.48603147476334696	3.27471413e-315
PA14_21230	PA3308	0.8939588531389667	0.0	hepA	most stable
PA14_13320	PA3911	0.3024049981921914	1.6768651893786036e-113
PA14_69740	PA5282	0.8432071453388726	0.0		most stable
PA14_04270	PA0327	0.3021778703203705	2.5134057532758754e-113
PA14_49560	PA1148	0.6061875701851761	0.0	toxA	most stable
PA14_48300	PA1236	0.8510972305357932	0.0		most stable
PA14_22290	PA3239	0.47398340450145243	9.420741873842873e-298	vacJ
PA14_37290	PA2111	0.3660074925447901	3.2422449668729086e-169
PA14_16430	PA3708	0.4910958818871098	9.4e-323	wspA
PA14_15770	PA3762	0.3494887078622963	1.8471216514496079e-153
PA14_13380	PA3905	0.6957274131757771	0.0		most stable
PA14_41500	PA1784	0.7906092787321675	0.0		most stable
PA14_42290	PA1721	0.5889275094920597	0.0	pscH	most stable
PA14_41900	PA1752	0.51558686623015	0.0	panE	most stable
PA14_08090	PA0623	0.5748152884831591	0.0		most stable
PA14_32100	PA2517	0.8267232464150593	0.0	xylY	most stable
PA14_37090	PA2125	0.7908765846576864	0.0		most stable
PA14_47110	PA1325	0.34862279792788553	1.1659522312424483e-152
PA14_08160	PA0629	0.40568326135489824	4.814331457751723e-211
PA14_12570	PA3965	0.6434759157502672	0.0		most stable
PA14_40950	PA1823	0.7372680702037104	0.0	nudC	most stable
PA14_45580	PA1459	0.41258465367371616	6.330938902231259e-219
PA14_56410	PA4339	0.5838026296772245	0.0		most stable
PA14_46700	PA1360	0.7192774966173999	0.0		most stable
PA14_29820	PA2651	0.32599724358224785	1.2390497320858508e-132
PA14_27890	PA2803	0.6615660707316957	0.0		most stable
PA14_47060	PA1330	0.6414480974589483	0.0		most stable
PA14_07500	PA0575	0.7832751128634777	0.0		most stable
PA14_40070	PA1890	0.378001178594191	2.9756127317634064e-181
PA14_08910	PA4257	0.8301894787406883	0.0	rpsC	most stable
PA14_38460	PA2014	0.7189514107709244	0.0	gnyB	most stable
PA14_62990	PA4762	0.5084498697169895	0.0	grpE	most stable
PA14_00120	PA0011	0.7039637323442288	0.0		most stable
PA14_23200	PA3173	0.6854165622155285	0.0		most stable
PA14_44950	PA1507	0.635944329300583	0.0		most stable
PA14_11690	PA4031	0.6718784796445741	0.0	ppa	most stable
PA14_37000	PA2132	0.8164056934994312	0.0	cupA5	most stable
PA14_20960	PA3332	0.435331880490998	2.9903815802964306e-246
PA14_39570	PA1929	0.41095417275821955	4.788704331904612e-217
PA14_11810	PA4022	0.6657625177647883	0.0		most stable
PA14_45340	PA1478	0.5576224431025252	0.0		most stable
PA14_53380	PA0842	0.5291872742167968	0.0		most stable
PA14_18340	PA3555	0.3138103622754257	1.561660236558545e-122
PA14_04860	PA0370	0.7267902825271286	0.0		most stable
PA14_72780	PA5516	0.706609048019287	0.0	pdxY	most stable
PA14_47650	PA1281	0.5363711838294867	0.0	cobS	most stable
PA14_57800	PA4449	0.827154954070661	0.0	hisG	most stable
PA14_57275	PA4407	0.6420306256283321	0.0	ftsZ	most stable
PA14_19590	PA3441	0.380246602177765	1.4546151074562987e-183
PA14_23950	PA3106	0.7549423433746469	0.0		most stable
PA14_32460	PA2488	0.6990414311772764	0.0		most stable
PA14_43420	PA1631	0.2582360647725328	3.2298621687460903e-82
PA14_34990	PA2289	0.46793933869183896	2.967262030258712e-289
PA14_43440	PA1629	0.7593104968426195	0.0		most stable
PA14_01960	PA0157	0.5813768018020192	0.0		most stable
PA14_01830	PA0148	0.4739443028146866	1.0705712603464946e-297
PA14_65690	PA4969	0.7395983611917342	0.0		most stable
PA14_23760	PA3120	0.40027084072671043	5.42100261607108e-205	leuD
PA14_16910	PA3669	0.3950676865835001	2.793897169549903e-199
PA14_25050	PA3016	0.516059431970677	0.0		most stable
PA14_08400	PA0655	0.4827938615410347	1.8870871850316e-310
PA14_68290	PA5169	0.6450075134098601	0.0		most stable
PA14_17610	PA3610	0.7242058550136417	0.0	potD	most stable
PA14_68260	PA5167	0.6635935622024544	0.0		most stable
PA14_30620	PA2588	0.8360316570326634	0.0		most stable
PA14_58880	PA4539	0.6017690382904148	0.0		most stable
PA14_40730	PA1839	0.5937274079599598	0.0		most stable
PA14_58515	PA4509	0.7319350747505764	0.0		most stable
PA14_43405	PA1632	0.6733219644819839	0.0	kdbF	most stable
PA14_06720	PA0516	0.6362737613198333	0.0	nirF	most stable
PA14_11530	PA4045	0.7773035092818289	0.0		most stable
PA14_57110	PA4394	0.25134553886059985	7.586712814766673e-78
PA14_04040	PA0309	0.3963918970937055	1.0050576085320693e-200
